"","L1EGH020933","L1EGH020934","L1EGH020935","L1EGH020936","L1EGH020937","L1EGH020938","L1EGH020939","L1EGH020941","L1HGH010557","L1HGH010558","L1HGH010559","L1HGH010560","L1HGH010561","L1HGH010562","L1HGH010563","L1HGH010564","L1HGH010565","L1HGH010566","L1EGH020932","L1EHE1100144","L1EHE1100145","L1EHE1100146","L1EHE1100147","L1EHE1100148","L1EHE1100149","L1EHE1100150","L1EHE1100151","L1EHE1100152","L1EHE1100153"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.s__Staphylococcus_phage_phiRS7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000802246289610911,0,0,0,0,0
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.s__Streptococcus_phage_5093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147080453007795,0,0,0,0.000292397660818713,0,0,0.000224769611148573,0.00279916025192442,0.000911577028258888,0
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.s__Streptococcus_phage_APCM01",0,0,0,0,0.000169513073695809,0.000757664063410654,0,0,0,0.0956218688738837,0,0.00258850766905688,0,0,0,0,0,0,0,0,0,0,0.00409356725146199,0.0144404332129964,0.000283201669399314,0.0132614070577658,0.0335899230230931,0.0182315405651778,0.0230547550432277
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.s__Streptococcus_phage_SpSL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139958012596221,0,0
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.s__Streptococcus_phage_Str.PAP.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000588321812031181,0.00044762757385855,0,0.00253164556962025,0.00116959064327485,0.000401123144805455,2.98107020420331e-05,0.000224769611148573,0.00839748075577327,0,0
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.s__Streptococcus_phage_TP.J34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147080453007795,0,0,0,0,0.000802246289610911,0,0,0.000699790062981106,0,0.00144092219020173
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.s__Streptococcus_virus_9871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100864553314121
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.s__Streptococcus_virus_9874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032357699661715,0,0.00534045393858478,0,0.00263157894736842,0.00120336943441637,5.96214040840662e-05,0.000524462426013336,0.00419874037788663,0.00273473108477666,0
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.s__Streptomyces_phage_Celia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139958012596221,0,0
"k__Viruses.k__Loebvirae.p__Hofneiviricota.c__Faserviricetes.o__Tubulavirales.f__Inoviridae.g__Xylivirus.s__Xanthomonas_virus_Xf109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000911577028258888,0
"k__Viruses.k__Loebvirae.p__Hofneiviricota.c__Faserviricetes.o__Tubulavirales.f__Inoviridae.s__Ralstonia_phage_p12J",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253164556962025,0,0,0,7.49232037161909e-05,0.000699790062981106,0,0
"k__Viruses.k__Loebvirae.p__Hofneiviricota.c__Faserviricetes.o__Tubulavirales.f__Paulinoviridae.g__Bifilivirus.s__Propionibacterium_virus_B5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49232037161909e-05,0,0,0
"k__Viruses.k__Orthornavirae.p__Duplornaviricota.c__Resentoviricetes.o__Reovirales.f__Reoviridae.g__Orbivirus.s__African_horse_sickness_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133511348464619,0,0,0,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Duplornaviricota.c__Resentoviricetes.o__Reovirales.f__Reoviridae.g__Orbivirus.s__Lebombo_virus",0,0,0,0,0.000116540238165869,0,8.76977584452941e-05,5.98994777854619e-05,0,0,0,0,0,0,0.00229410415232852,0,0.00194603009859886,0,0.000147080453007795,0,0,0,0,0.00200561572402728,4.47160530630496e-05,0.00104892485202667,0.00139958012596221,0,0
"k__Viruses.k__Orthornavirae.p__Kitrinoviricota.c__Alsuviricetes.o__Martellivirales.f__Bromoviridae.g__Cucumovirus.s__Cucumber_mosaic_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49232037161909e-05,0,0,0
"k__Viruses.k__Orthornavirae.p__Kitrinoviricota.c__Alsuviricetes.o__Martellivirales.f__Closteroviridae.g__Crinivirus.s__Cucurbit_yellow_stunting_disorder_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000401123144805455,0,0,0.000699790062981106,0,0
"k__Viruses.k__Orthornavirae.p__Kitrinoviricota.c__Alsuviricetes.o__Martellivirales.f__Closteroviridae.g__Crinivirus.s__Diodia_vein_chlorosis_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223813786929275,0,0,0,0,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Kitrinoviricota.c__Alsuviricetes.o__Tymovirales.f__Alphaflexiviridae.g__Potexvirus.s__Schlumbergera_virus_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144092219020173
"k__Viruses.k__Orthornavirae.p__Kitrinoviricota.c__Alsuviricetes.o__Tymovirales.f__Betaflexiviridae.g__Robigovirus.s__Cherry_necrotic_rusty_mottle_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253164556962025,0,0,0,0.000149846407432382,0,0,0
"k__Viruses.k__Orthornavirae.p__Kitrinoviricota.c__Alsuviricetes.o__Tymovirales.f__Tymoviridae.g__Marafivirus.s__Grapevine_asteroid_mosaic_associated_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292397660818713,0,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Kitrinoviricota.c__Flasuviricetes.o__Amarillovirales.f__Flaviviridae.g__Flavivirus.s__Kyasanur_Forest_disease_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49053510210165e-05,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Ellioviricetes.o__Bunyavirales.f__Arenaviridae.g__Mammarenavirus.s__Lymphocytic_choriomeningitis_mammarenavirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000699790062981106,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Ellioviricetes.o__Bunyavirales.f__Arenaviridae.g__Reptarenavirus.s__Giessen_reptarenavirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147080453007795,0,0,0,0,0,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Ellioviricetes.o__Bunyavirales.f__Hantaviridae.g__Orthohantavirus.s__Necocli_orthohantavirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000699790062981106,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Ellioviricetes.o__Bunyavirales.f__Hantaviridae.g__Reptillovirus.s__Gecko_reptillovirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263157894736842,0.000401123144805455,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Ellioviricetes.o__Bunyavirales.f__Nairoviridae.g__Orthonairovirus.s__Artashat_orthonairovirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000401123144805455,0,0.000149846407432382,0,0.000911577028258888,0.00144092219020173
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Ellioviricetes.o__Bunyavirales.f__Nairoviridae.g__Shaspivirus.s__Spider_shaspivirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000584795321637427,0.00120336943441637,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Ellioviricetes.o__Bunyavirales.f__Peribunyaviridae.g__Orthobunyavirus.s__Patois_orthobunyavirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49232037161909e-05,0,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Ellioviricetes.o__Bunyavirales.f__Peribunyaviridae.g__Orthobunyavirus.s__Tahyna_orthobunyavirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000401123144805455,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Ellioviricetes.o__Bunyavirales.f__Phasmaviridae.g__Orthophasmavirus.s__Ganda_orthophasmavirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020253164556962,0,0,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Ellioviricetes.o__Bunyavirales.f__Phenuiviridae.g__Phlebovirus.s__Adana_phlebovirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144092219020173
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Ellioviricetes.o__Bunyavirales.f__Phenuiviridae.g__Phlebovirus.s__Ntepes_phlebovirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223813786929275,0,0.00126582278481013,0,0,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Ellioviricetes.o__Bunyavirales.f__Phenuiviridae.g__Phlebovirus.s__Tapara_phlebovirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139958012596221,0.000911577028258888,0.00144092219020173
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Ellioviricetes.o__Bunyavirales.f__Tospoviridae.g__Orthotospovirus.s__Watermelon_bud_necrosis_orthotospovirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276679841897233,0.0014270887389725,0,0,0.00044762757385855,0.0280373831775701,0,0.00087719298245614,0.000802246289610911,0,7.49232037161909e-05,0.00629811056682995,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Monjiviricetes.o__Jingchuvirales.f__Chuviridae.g__Mivirus.s__Mivirus_boleense",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49232037161909e-05,0,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Monjiviricetes.o__Mononegavirales.f__Artoviridae.g__Peropuvirus.s__Woodlouse_peropuvirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000588321812031181,0,0,0,0.00146198830409357,0,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Monjiviricetes.o__Mononegavirales.f__Filoviridae.g__Dianlovirus.s__Mengla_dianlovirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147080453007795,0,0,0,0,0,1.49053510210165e-05,0,0,0.000911577028258888,0.00144092219020173
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Monjiviricetes.o__Mononegavirales.f__Filoviridae.g__Ebolavirus.s__Zaire_ebolavirus",0.000548586475514757,0,0.000105155665436735,0,0,0,0,5.44540707140562e-05,0,0,0,0,0,0,0,0,0,0,0.00147080453007795,0.000223813786929275,0,0,0.000584795321637427,0.00120336943441637,0.000134148159189149,0,0.00209937018894332,0.000911577028258888,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Monjiviricetes.o__Mononegavirales.f__Paramyxoviridae.g__Metaavulavirus.s__Avian_metaavulavirus_11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49053510210165e-05,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Monjiviricetes.o__Mononegavirales.f__Paramyxoviridae.g__Metaavulavirus.s__Avian_metaavulavirus_20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00534045393858478,0,0.000292397660818713,0,0,0,0,0.00273473108477666,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Monjiviricetes.o__Mononegavirales.f__Paramyxoviridae.g__Paraavulavirus.s__Avian_paraavulavirus_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49053510210165e-05,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Monjiviricetes.o__Mononegavirales.f__Paramyxoviridae.g__Respirovirus.s__Bovine_respirovirus_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000584795321637427,0,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Monjiviricetes.o__Mononegavirales.f__Pneumoviridae.g__Orthopneumovirus.s__Murine_orthopneumovirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000401123144805455,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Monjiviricetes.o__Mononegavirales.f__Rhabdoviridae.g__Dichorhavirus.s__Citrus_chlorotic_spot_dichorhavirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223813786929275,0,0,0,0,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Monjiviricetes.o__Mononegavirales.f__Rhabdoviridae.g__Ephemerovirus.s__Kimberley_ephemerovirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181629475869227,0,0,0.00044762757385855,0.0133511348464619,0,0.000584795321637427,0.00320898515844364,0,0.000149846407432382,0.00349895031490553,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Monjiviricetes.o__Mononegavirales.f__Rhabdoviridae.g__Hapavirus.s__Flanders_hapavirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000699790062981106,0,0
"k__Viruses.k__Orthornavirae.p__Negarnaviricota.c__Monjiviricetes.o__Mononegavirales.f__Rhabdoviridae.g__Lyssavirus.s__Aravan_lyssavirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49232037161909e-05,0,0,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Duplopiviricetes.o__Durnavirales.f__Partitiviridae.g__Alphapartitivirus.s__Medicago_sativa_alphapartitivirus_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292397660818713,0,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Duplopiviricetes.o__Durnavirales.f__Partitiviridae.g__Gammapartitivirus.s__Discula_destructiva_virus_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126582278481013,0,0,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Pisoniviricetes.o__Nidovirales.f__Coronaviridae.g__Betacoronavirus.s__Severe_acute_respiratory_syndrome.related_coronavirus",0,0.000285461448431389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Pisoniviricetes.o__Nidovirales.f__Euroniviridae.g__Paguronivirus.s__Paguronivirus_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000401123144805455,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Pisoniviricetes.o__Nidovirales.f__Roniviridae.g__Okavirus.s__Yellow_head_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000699790062981106,0.000911577028258888,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Pisoniviricetes.o__Nidovirales.f__Tobaniviridae.g__Bafinivirus.s__Fathead_minnow_nidovirus_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044762757385855,0,0.00126582278481013,0,0,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Pisoniviricetes.o__Nidovirales.f__Tobaniviridae.g__Bafinivirus.s__White_bream_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00087719298245614,0.000401123144805455,0,0,0,0.000911577028258888,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Pisoniviricetes.o__Nidovirales.f__Tobaniviridae.g__Oncotshavirus.s__Chinook_salmon_nidovirus_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98107020420331e-05,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Pisoniviricetes.o__Nidovirales.f__Tobaniviridae.g__Torovirus.s__Guangdong_red.banded_snake_torovirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292397660818713,0.000401123144805455,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Pisoniviricetes.o__Picornavirales.f__Caliciviridae.g__Norovirus.s__Norwalk_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139958012596221,0,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Pisoniviricetes.o__Picornavirales.f__Iflaviridae.g__Iflavirus.s__Infectious_flacherie_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223813786929275,0,0,0,0,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Pisoniviricetes.o__Picornavirales.f__Iflaviridae.s__Thaumetopoea_pityocampa_iflavirus_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147080453007795,0,0,0,0,0,0,0,0,0.000911577028258888,0.00288184438040346
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Pisoniviricetes.o__Picornavirales.f__Iflaviridae.s__Varroa_destructor_virus_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173564753004005,0,0.000292397660818713,0.000802246289610911,0,7.49232037161909e-05,0.00349895031490553,0,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Pisoniviricetes.o__Picornavirales.f__Picornaviridae.g__Enterovirus.s__Rhinovirus_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223813786929275,0,0,0,0,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Stelpaviricetes.o__Patatavirales.f__Potyviridae.g__Arepavirus.s__Areca_palm_necrotic_ringspot_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223813786929275,0,0,0,0,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Stelpaviricetes.o__Patatavirales.f__Potyviridae.g__Celavirus.s__Celery_latent_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044762757385855,0,0,0,0,0,0.000224769611148573,0,0,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Stelpaviricetes.o__Patatavirales.f__Potyviridae.g__Potyvirus.s__Beet_mosaic_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292397660818713,0,0,0.000149846407432382,0.00139958012596221,0,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Stelpaviricetes.o__Patatavirales.f__Potyviridae.g__Potyvirus.s__Japanese_yam_mosaic_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49232037161909e-05,0,0,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Stelpaviricetes.o__Patatavirales.f__Potyviridae.g__Potyvirus.s__Mediterranean_ruda_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223813786929275,0,0,0,0,0,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Stelpaviricetes.o__Patatavirales.f__Potyviridae.g__Potyvirus.s__Narcissus_degeneration_virus",0,0,0,0,0,0,8.76977584452941e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49053510210165e-05,0,0,0,0
"k__Viruses.k__Orthornavirae.p__Pisuviricota.c__Stelpaviricetes.o__Patatavirales.f__Potyviridae.g__Potyvirus.s__Watermelon_mosaic_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49232037161909e-05,0,0,0
"k__Viruses.k__Pararnavirae.p__Artverviricota.c__Revtraviricetes.o__Ortervirales.f__Retroviridae.g__Betaretrovirus.s__Mouse_mammary_tumor_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379746835443038,0,0,0,0,0,0,0.00144092219020173
"k__Viruses.k__Pararnavirae.p__Artverviricota.c__Revtraviricetes.o__Ortervirales.f__Retroviridae.g__Gammaretrovirus.s__Gibbon_ape_leukemia_virus",0,0,0,0,0,0,0.000192935068579647,0,0,0,0,0,0,0,0,0,0,0,0.000441241359023386,0,0,0,0,0,0,0,0,0,0
"k__Viruses.k__Pararnavirae.p__Artverviricota.c__Revtraviricetes.o__Ortervirales.f__Retroviridae.g__Gammaretrovirus.s__Reticuloendotheliosis_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00432276657060519
"k__Viruses.k__Pararnavirae.p__Artverviricota.c__Revtraviricetes.o__Ortervirales.f__Retroviridae.g__Gammaretrovirus.s__Woolly_monkey_sarcoma_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147080453007795,0,0,0,0,0,0,0,0,0,0
"k__Viruses.k__Pararnavirae.p__Artverviricota.c__Revtraviricetes.o__Ortervirales.f__Retroviridae.g__Lentivirus.s__Feline_immunodeficiency_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292397660818713,0,0,0,0,0,0
"k__Viruses.k__Sangervirae.p__Phixviricota.c__Malgrandaviricetes.o__Petitvirales.f__Microviridae.s__Lynx_canadensis_associated_microvirus_CLP_9413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223813786929275,0,0,0,0,0,0,0,0,0
"k__Viruses.k__Shotokuvirae.p__Cossaviricota.c__Papovaviricetes.o__Sepolyvirales.f__Polyomaviridae.g__Alphapolyomavirus.s__Molossus_molossus_polyomavirus_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292397660818713,0.00200561572402728,0,0,0,0.00455788514129444,0.00576368876080692
"k__Viruses.k__Shotokuvirae.p__Cossaviricota.c__Papovaviricetes.o__Sepolyvirales.f__Polyomaviridae.s__Tadarida_brasiliensis_polyomavirus_1",0,0,0,0,0,0,0.000114007085978882,0,0,0,0,0,0,0,0,0,0,0,0.000147080453007795,0,0,0,0,0.000401123144805455,0,0,0,0,0
"k__Viruses.k__Shotokuvirae.p__Cossaviricota.c__Papovaviricetes.o__Zurhausenvirales.f__Papillomaviridae.g__Gammapapillomavirus.s__Gammapapillomavirus_12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000802246289610911,0,0,0,0,0
"k__Viruses.k__Shotokuvirae.p__Cossaviricota.c__Papovaviricetes.o__Zurhausenvirales.f__Papillomaviridae.g__Gammapapillomavirus.s__Gammapapillomavirus_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223813786929275,0,0,0,0,0,0,0,0,0
"k__Viruses.k__Shotokuvirae.p__Cossaviricota.c__Papovaviricetes.o__Zurhausenvirales.f__Papillomaviridae.g__Gammapapillomavirus.s__Macaca_mulatta_papillomavirus_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197628458498024,0,0,0,0.00044762757385855,0.00934579439252336,0.00126582278481013,0.000584795321637427,0.00481347773766546,0,0,0.00559832050384884,0,0
"k__Viruses.k__Shotokuvirae.p__Cossaviricota.c__Quintoviricetes.o__Piccovirales.f__Parvoviridae.g__Ambidensovirus.s__Lepidopteran_ambidensovirus_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49232037161909e-05,0,0,0
"k__Viruses.k__Shotokuvirae.p__Cossaviricota.c__Quintoviricetes.o__Piccovirales.f__Parvoviridae.g__Tetraparvovirus.s__Ungulate_tetraparvovirus_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000802246289610911,0,0,0,0,0
"k__Viruses.k__Shotokuvirae.p__Cressdnaviricota.c__Repensiviricetes.o__Geplafuvirales.f__Geminiviridae.g__Begomovirus.s__Cotton_leaf_curl_Gezira_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00534045393858478,0,0,0,0,0,0,0,0
"k__Viruses.k__Shotokuvirae.p__Cressdnaviricota.c__Repensiviricetes.o__Geplafuvirales.f__Geminiviridae.g__Begomovirus.s__Cotton_leaf_curl_Multan_virus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133511348464619,0,0,0,0,0,0,0,0
"k__Viruses.k__Zilligvirae.p__Taleaviricota.c__Tokiviricetes.o__Ligamenvirales.f__Lipothrixviridae.g__Alphalipothrixvirus.s__Alphalipothrixvirus_SFV1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126582278481013,0,0,0,0,0,0,0
"k__Viruses.k__Zilligvirae.p__Taleaviricota.c__Tokiviricetes.o__Ligamenvirales.f__Lipothrixviridae.g__Deltalipothrixvirus.s__Acidianus_filamentous_virus_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00506329113924051,0,0,0,0,0,0,0
"k__Viruses.k__Zilligvirae.p__Taleaviricota.c__Tokiviricetes.o__Ligamenvirales.f__Rudiviridae.g__Hoswirudivirus.s__Hoswirudivirus_ARV2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288184438040346
