"Contig_number","lca","Sample_id","Virulent","Temperate","Code","GD","Diet","num_seqs","Group","Group_f","bac_result","Phacts_result","Probability","Standard_deviation","Bact_Viru","Viruse_Pro_Number","Lineage","Mapped.Reads.Number","Contig_Abundance","seqname","length","covrage","viruse_family","Contig_Abundance2"
"NODE_4203_length_1725_cov_2.667665||full",2832643,"L1EHE1100159",0.811878201654615,0.188121798345387,1,"D18","HFD",7183523,"HFD18","D18_HFD18","Lytic","Lytic",0.513786213786214,0.0204444035069955,1,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",47,6.5427506809681,"NODE_4203_length_1725_cov_2.667665",1725,2.667665,"Caudoviricetes",1.13786968364663
"NODE_4203_length_3196_cov_3.715377||full",2832643,"L1HGH010572",0.811878201654615,0.188121798345387,1,"D18","CON",2905693,"CON18","D18_CON18","Lytic","Lytic",0.508291708291708,0.0226480378802828,0.666666666666667,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",131,45.083909415069,"NODE_4203_length_3196_cov_3.715377",3196,3.715377,"Caudoviricetes",4.23190639065103
"NODE_4203_length_5743_cov_3.257208||full",2832643,"L1HGH010577",0.810079754327368,0.189920245672633,1,"D18","CON",7933325,"CON18","D18_CON18","Lytic","Lytic",0.5003996003996,0.0199422720339993,0.555555555555556,5,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",231,29.1176776446194,"NODE_4203_length_5743_cov_3.257208",5743,3.257208,"Caudoviricetes",1.52103487609016
"NODE_42031_length_1075_cov_5.401961||full",2832643,"L1HGH010577",0.811878201654615,0.188121798345387,1,"D18","CON",7933325,"CON18","D18_CON18","Lytic","Lytic",0.50989010989011,0.0189504986235834,1,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",97,12.2269035996887,"NODE_42031_length_1075_cov_5.401961",1075,5.401961,"Caudoviricetes",3.41215914409916
"NODE_42040_length_1065_cov_3.779208||lt2gene",2832643,"L1HGH010573",0.811878201654615,0.188121798345387,1,"D18","CON",9970469,"CON18","D18_CON18","Lytic","Temperate",0.500599400599401,0.0125687666156083,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",43,4.31273594050591,"NODE_42040_length_1065_cov_3.779208",1065,3.779208,"Caudoviricetes",1.21485519450871
"NODE_4208_length_2312_cov_3.879043||lt2gene",2832643,"L1EHE1100145",0.811878201654615,0.188121798345387,1,"D0","HFD",12059949,"HFD0","D0_HFD0","Lytic","Lytic",0.507992007992008,0.0230734630738184,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",99,8.20898993851467,"NODE_4208_length_2312_cov_3.879043",2312,3.879043,"Caudoviricetes",1.0651803553436
"NODE_4208_length_2698_cov_2.972002||full",2832643,"L1HGH010563",0.811878201654615,0.188121798345387,1,"D10","CON",3065098,"CON10","D10_CON10","Lytic","Temperate",0.511088911088911,0.0143188594343008,1,5,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",91,29.6890996633713,"NODE_4208_length_2698_cov_2.972002",2698,2.972002,"Caudoviricetes",3.30123421015989
"NODE_4209_length_2461_cov_3.851621||full",2832643,"L1EHE1100151",0.811878201654615,0.188121798345387,1,"D10","HFD",7766878,"HFD10","D10_HFD10","Lytic","Temperate",0.508891108891109,0.0208463527884475,0.666666666666667,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",106,13.6476973115839,"NODE_4209_length_2461_cov_3.851621",2461,3.851621,"Caudoviricetes",1.66367703920161
"NODE_421_length_11299_cov_6.354678||full",2832643,"L1EHE1100158",0.811878201654615,0.188121798345387,1,"D18","HFD",5825360,"HFD18","D18_HFD18","Lytic","Lytic",0.503096903096903,0.0182639678433989,0.5,5,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",734,126.000796517297,"NODE_421_length_11299_cov_6.354678",11299,6.354678,"Caudoviricetes",3.3454499473572
"NODE_42111_length_1233_cov_3.508489||full",38018,"L1HGH010561",0.811878201654615,0.188121798345387,1,"D0","CON",5555870,"CON0","D0_CON0","Lytic","Lytic",0.501398601398601,0.0133616150204731,1,1,"Viruses;unclassified_bacterial_viruses;Bacteriophage_sp.",52,9.35947025398362,"NODE_42111_length_1233_cov_3.508489",1233,3.508489,NA,2.27724337079894
"NODE_42123_length_1233_cov_2.755518||lt2gene",2832643,"L1HGH010561",0.811878201654615,0.188121798345387,1,"D0","CON",5555870,"CON0","D0_CON0","Lytic","Lytic",0.506693306693307,0.0253076747789315,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",52,9.35947025398362,"NODE_42123_length_1233_cov_2.755518",1233,2.755518,"Caudoviricetes",2.27724337079894
"NODE_4216_length_3443_cov_3.042798||full",2832643,"L1EGH020951",0.811878201654615,0.188121798345387,2,"D18","FUC",5400186,"FUC18","D18_FUC18","Lytic","Temperate",0.500999000999001,0.0175167354584619,1,6,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",157,29.0730726682377,"NODE_4216_length_3443_cov_3.042798",3443,3.042798,"Caudoviricetes",2.53323316888508
"NODE_4216_length_5251_cov_17.664357||full",2832643,"L1HGH010559",0.811878201654615,0.188121798345387,1,"D0","CON",1732889,"CON0","D0_CON0","Lytic","Lytic",0.50949050949051,0.0177810952737558,0.857142857142857,6,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",1309,755.38594797474,"NODE_4216_length_5251_cov_17.664357",5251,17.664357,"Caudoviricetes",43.1566909907488
"NODE_42165_length_1063_cov_2.109127||full",2832643,"L1HGH010573",0.811878201654615,0.188121798345387,1,"D18","CON",9970469,"CON18","D18_CON18","Lytic","Lytic",0.502297702297702,0.0184033229804906,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",23,2.30681224724735,"NODE_42165_length_1063_cov_2.109127",1063,2.109127,"Caudoviricetes",0.651028856231612
"NODE_42177_length_1232_cov_2.841121||full",2832643,"L1HGH010561",0.811878201654615,0.188121798345387,1,"D0","CON",5555870,"CON0","D0_CON0","Lytic","Temperate",0.51038961038961,0.0174092943526369,1,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",45,8.09954156594737,"NODE_42177_length_1232_cov_2.841121",1232,2.841121,"Caudoviricetes",1.97229096573394
"NODE_42207_length_1072_cov_3.093412||full",2832643,"L1HGH010577",0.869126820090932,0.130873179909068,1,"D18","CON",7933325,"CON18","D18_CON18","Lytic","Lytic",0.505194805194805,0.0213657798922165,1,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",47,5.92437597098316,"NODE_42207_length_1072_cov_3.093412",1072,3.093412,"Caudoviricetes",1.65794103665574
"NODE_4225_length_3341_cov_3.228850||full",2832643,"L1EGH020937",0.772964345123923,0.227035654876078,2,"D10","FUC",5160896,"FUC10","D10_FUC10","Lytic","Temperate",0.504195804195804,0.0164094847070866,0.5,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",122,23.6393060429817,"NODE_4225_length_3341_cov_3.228850",3341,3.22885,"Caudoviricetes",2.12265543636471
"NODE_4226_length_1721_cov_1.843938||full",2832643,"L1EHE1100159",0.928473641092975,0.0715263589070251,1,"D18","HFD",7183523,"HFD18","D18_HFD18","Lytic","Temperate",0.503796203796204,0.0260815801305627,1,3,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",32,4.4546387615102,"NODE_4226_length_1721_cov_1.843938",1721,1.843938,"Caudoviricetes",0.776520411651981
"NODE_4227_length_2928_cov_3.804734||full",2832643,"L1HGH010562",0.944168962097659,0.0558310379023411,1,"D10","CON",3496439,"CON10","D10_CON10","Lytic","Lytic",0.502797202797203,0.0226579505069397,0.833333333333333,5,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",117,33.4626172514378,"NODE_4227_length_2928_cov_3.804734",2928,3.804734,"Caudoviricetes",3.42854684953256
"NODE_4229_length_1720_cov_2.421622||full",2832643,"L1EHE1100159",0.811878201654615,0.188121798345387,1,"D18","HFD",7183523,"HFD18","D18_HFD18","Lytic","Lytic",0.500599400599401,0.0204902386611123,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",42,5.84671337448213,"NODE_4229_length_1720_cov_2.421622",1720,2.421622,"Caudoviricetes",1.01977558857246
"NODE_423_length_14173_cov_6.419465||full",2832643,"L1HGH010570",1,0,1,"D14","CON",5615729,"CON14","D14_CON14","Lytic","Lytic",0.50949050949051,0.0224542003549831,0.764705882352941,13,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",1121,199.617894666926,"NODE_423_length_14173_cov_6.419465",14173,6.419465,"Caudoviricetes",4.22531351161206
"NODE_4231_length_3988_cov_3.911772||full",2832643,"L1EGH020946",0.811878201654615,0.188121798345387,2,"D14","FUC",7525830,"FUC14","D14_FUC14","Lytic","Temperate",0.505094905094905,0.0167415399948166,0.6,3,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",188,24.9806333653564,"NODE_4231_length_3988_cov_3.911772",3988,3.911772,"Caudoviricetes",1.87918505757445
"NODE_42322_length_1033_cov_3.384458||full",2832643,"L1HGH010574",0.811878201654615,0.188121798345387,1,"D18","CON",2433274,"CON18","D18_CON18","Lytic","Lytic",0.503696303696304,0.0158762601600951,0.666666666666667,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",43,17.6716637748153,"NODE_42322_length_1033_cov_3.384458",1033,3.384458,"Caudoviricetes",5.13213855996573
"NODE_4234_length_3314_cov_5.968088||full",2832643,"L1EHE1100152",0.921757067824531,0.0782429321754688,1,"D10","HFD",5747820,"HFD10","D10_HFD10","Lytic","Lytic",0.5001998001998,0.024409378702559,0.666666666666667,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",245,42.624856032374,"NODE_4234_length_3314_cov_5.968088",3314,5.968088,"Caudoviricetes",3.85861702163917
"NODE_4238_length_2781_cov_6.841893||full",2832643,"L1EGH020948",0.811878201654615,0.188121798345387,2,"D18","FUC",4518638,"FUC18","D18_FUC18","Lytic","Lytic",0.50999000999001,0.0164350086969479,1,4,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",203,44.9250415722614,"NODE_4238_length_2781_cov_6.841893",2781,6.841893,"Caudoviricetes",4.84628280175419
"NODE_42389_length_1228_cov_2.421995||full",2832643,"L1HGH010561",0.811878201654615,0.188121798345387,1,"D0","CON",5555870,"CON0","D0_CON0","Lytic","Lytic",0.503496503496504,0.0151900721748238,1,3,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",30,5.39969437729825,"NODE_42389_length_1228_cov_2.421995",1228,2.421995,"Caudoviricetes",1.31914357751586
"NODE_4240_length_3220_cov_4.866035||full",2832643,"L1HGH010557",0.811878201654615,0.188121798345387,1,"D0","CON",3289088,"CON0","D0_CON0","Lytic","Lytic",0.500499500499501,0.0188649905479802,0.75,3,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",176,53.5102739726027,"NODE_4240_length_3220_cov_4.866035",3220,4.866035,"Caudoviricetes",4.98542925210585
"NODE_4241_length_4964_cov_4.730495||full",2832643,"L1EGH020932",0.811878201654615,0.188121798345387,2,"D0","FUC",5671704,"FUC0","D0_FUC0","Lytic","Temperate",0.504195804195804,0.0226182739346335,0.6,3,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",257,45.3126608863932,"NODE_4241_length_4964_cov_4.730495",4964,4.730495,"Caudoviricetes",2.73847668531788
"NODE_42422_length_1227_cov_3.494881||full",2832643,"L1HGH010561",0.811878201654615,0.188121798345387,1,"D0","CON",5555870,"CON0","D0_CON0","Lytic","Temperate",0.501398601398601,0.020895366250014,0.666666666666667,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",43,7.73956194079415,"NODE_42422_length_1227_cov_3.494881",1227,3.494881,"Caudoviricetes",1.89231343295701
"NODE_4246_length_2683_cov_2.804414||lt2gene",2832643,"L1HGH010563",0.811878201654615,0.188121798345387,1,"D10","CON",3065098,"CON10","D10_CON10","Lytic","Lytic",0.503296703296703,0.0171572423105123,1,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",77,25.1215458690065,"NODE_4246_length_2683_cov_2.804414",2683,2.804414,"Caudoviricetes",2.80896897528958
"NODE_42464_length_1037_cov_1.338086||lt2gene",2788787,"L1HGH010559",0.811878201654615,0.188121798345387,1,"D0","CON",1732889,"CON0","D0_CON0","Lytic","Temperate",0.508191808191808,0.0179767447035434,1,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes",14,8.07899409598653,"NODE_42464_length_1037_cov_1.338086",1037,1.338086,NA,2.33722104994789
"NODE_42475_length_1067_cov_4.528656||full",2832643,"L1HGH010577",0.811878201654615,0.188121798345387,1,"D18","CON",7933325,"CON18","D18_CON18","Lytic","Lytic",0.508491508491508,0.0160276626858593,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",61,7.6890837070207,"NODE_42475_length_1067_cov_4.528656",1067,4.528656,"Caudoviricetes",2.1618792053479
"NODE_4249_length_3588_cov_3.148316||full",2832643,"L1EHE1100150",0,1,1,"D10","HFD",2197362,"HFD10","D10_HFD10","Temperate","Lytic",0.505594405594406,0.0171202657659485,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",122,55.5211203251899,"NODE_4249_length_3588_cov_3.148316",3588,3.148316,"Caudoviricetes",4.64223414090217
"NODE_425_length_7617_cov_24.752843||full",2832643,"L1EGH020949",0.811878201654615,0.188121798345387,2,"D18","FUC",12447007,"FUC18","D18_FUC18","Lytic","Temperate",0.505994005994006,0.0216266988714815,0.636363636363636,7,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",1973,158.512002122277,"NODE_425_length_7617_cov_24.752843",7617,24.752843,"Caudoviricetes",6.2430879134414
"NODE_4251_length_1924_cov_2.876404||full",2832643,"L1EHE1100157",0.855023864524424,0.144976135475577,1,"D14","HFD",10753763,"HFD14","D14_HFD14","Lytic","Lytic",0.502797202797203,0.0174585249952533,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",55,5.11448876081796,"NODE_4251_length_1924_cov_2.876404",1924,2.876404,"Caudoviricetes",0.797477457507997
"NODE_42530_length_1066_cov_4.526212||lt2gene",2832643,"L1HGH010577",0.937940528634361,0.0620594713656388,1,"D18","CON",7933325,"CON18","D18_CON18","Lytic","Temperate",0.503296703296703,0.0263130112018451,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",81,10.2100947585029,"NODE_42530_length_1066_cov_4.526212",1066,4.526212,"Caudoviricetes",2.87338501646423
"NODE_4255_length_3536_cov_4.062338||full",2731619,"L1EGH020938",0.811878201654615,0.188121798345387,2,"D10","FUC",3904971,"FUC10","D10_FUC10","Lytic","Temperate",0.506393606393606,0.0221924423734411,1,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes",152,38.9247448956727,"NODE_4255_length_3536_cov_4.062338",3536,4.062338,NA,3.30243876377314
"NODE_4256_length_3551_cov_3.858124||full",10239,"L1HGH010575",0,1,1,"D18","CON",4571909,"CON18","D18_CON18","Temperate","Temperate",0.509190809190809,0.0253952656227177,1,2,"Viruses",150,32.8090519736941,"NODE_4256_length_3551_cov_3.858124",3551,3.858124,NA,2.77181514843938
"NODE_4258_length_2173_cov_3.119924||full",2831613,"L1HGH010560",0.811878201654615,0.188121798345387,1,"D0","CON",5077775,"CON0","D0_CON0","Lytic","Lytic",0.504295704295704,0.0173826173826174,1,4,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae;unclassified_Herelleviridae;Herelleviridae_sp.",75,14.7702487802236,"NODE_4258_length_2173_cov_3.119924",2173,3.119924,"unclassified_Herelleviridae",2.03915077499636
"NODE_4258_length_2772_cov_44.333088||lt2gene",38018,"L1EGH020948",0.943006607929515,0.0569933920704846,2,"D18","FUC",4518638,"FUC18","D18_FUC18","Lytic","Temperate",0.500899100899101,0.0230299525009691,1,1,"Viruses;unclassified_bacterial_viruses;Bacteriophage_sp.",1286,284.599031832158,"NODE_4258_length_2772_cov_44.333088",2772,44.333088,NA,30.8007610207964
"NODE_4264_length_4292_cov_4.833609||full",2832643,"L1HGH010566",0.811878201654615,0.188121798345387,1,"D10","CON",14405965,"CON10","D10_CON10","Lytic","Lytic",0.514385614385614,0.0240609966117893,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",202,14.0219693717151,"NODE_4264_length_4292_cov_4.833609",4292,4.833609,"Caudoviricetes",0.98010037546937
"NODE_42646_length_1053_cov_3.069138||full",2832643,"L1HGH010573",0.811878201654615,0.188121798345387,1,"D18","CON",9970469,"CON18","D18_CON18","Lytic","Lytic",0.501298701298701,0.0133567591715151,0.666666666666667,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",52,5.21540160247226,"NODE_42646_length_1053_cov_3.069138",1053,3.069138,"Caudoviricetes",1.48586940241375
"NODE_4265_length_3410_cov_24.720119||lt2gene",2832643,"L1EGH020951",0.811878201654615,0.188121798345387,2,"D18","FUC",5400186,"FUC18","D18_FUC18","Lytic","Lytic",0.506593406593407,0.0104818962898032,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",889,164.623959248811,"NODE_4265_length_3410_cov_24.720119",3410,24.720119,"Caudoviricetes",14.4830462682238
"NODE_42663_length_1222_cov_2.455870||full",2832643,"L1HGH010561",0.811878201654615,0.188121798345387,1,"D0","CON",5555870,"CON0","D0_CON0","Lytic","Lytic",0.501298701298701,0.0192825308554562,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",37,6.6596230653345,"NODE_42663_length_1222_cov_2.455870",1222,2.45587,"Caudoviricetes",1.63493201276624
"NODE_4267_length_1712_cov_3.034400||full",2788787,"L1EHE1100159",0.880695205741755,0.119304794258245,1,"D18","HFD",7183523,"HFD18","D18_HFD18","Lytic","Lytic",0.503896103896104,0.0201203860623862,1,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes",63,8.7700700617232,"NODE_4267_length_1712_cov_3.034400",1712,3.0344,NA,1.53681134259168
"NODE_4267_length_6164_cov_4.551645||full",2832643,"L1HGH010573",0.88003125015028,0.11996874984972,1,"D18","CON",9970469,"CON18","D18_CON18","Lytic","Temperate",0.503096903096903,0.0164589772840112,0.5,4,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",548,54.9623091952846,"NODE_4267_length_6164_cov_4.551645",6164,4.551645,"Caudoviricetes",2.67499882520853
"NODE_42688_length_1221_cov_3.673242||full",2709316,"L1HGH010561",0.811878201654615,0.188121798345387,1,"D0","CON",5555870,"CON0","D0_CON0","Lytic","Lytic",0.5,0.0280619718479964,1,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Parabacteroides_phage_PDS1",46,8.27953137852398,"NODE_42688_length_1221_cov_3.673242",1221,3.673242,"Parabacteroides_phage_PDS1",2.03428289398623
"NODE_42697_length_1052_cov_3.273821||lt2gene",38018,"L1HGH010573",0.811878201654615,0.188121798345387,1,"D18","CON",9970469,"CON18","D18_CON18","Lytic","Lytic",0.501398601398601,0.0205728726865199,1,1,"Viruses;unclassified_bacterial_viruses;Bacteriophage_sp.",40,4.01184738651712,"NODE_42697_length_1052_cov_3.273821",1052,3.273821,NA,1.14406294292313
"NODE_4273_length_2991_cov_6.794619||full",2832643,"L1HGH010569",0.811878201654615,0.188121798345387,1,"D14","CON",7575629,"CON14","D14_CON14","Lytic","Temperate",0.502697302697303,0.0121188333139826,1,3,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",244,32.2085466434536,"NODE_4273_length_2991_cov_6.794619",2991,6.794619,"Caudoviricetes",3.23054630325513
