SRR14826639.NODE_14302_length_2028_cov_3.341105||full	SRR14826639.NODE_14302_length_2028_cov_3.341105||full
mgm4539917.3_d.NODE_172_length_18027_cov_6.261240||full	SRR13827521.NODE_3731_length_5036_cov_13.397310||full
mgm4539917.3_d.NODE_172_length_18027_cov_6.261240||full	mgm4539799.3_d.NODE_734_length_3991_cov_3.527947||full
mgm4539917.3_d.NODE_172_length_18027_cov_6.261240||full	SRR14826648.NODE_24863_length_1796_cov_12.671453||full
mgm4539917.3_d.NODE_172_length_18027_cov_6.261240||full	SRR13827520.NODE_11305_length_2281_cov_7.663522||full
mgm4539917.3_d.NODE_172_length_18027_cov_6.261240||full	SRR13827505.NODE_11657_length_2212_cov_32.905888||full
mgm4539917.3_d.NODE_172_length_18027_cov_6.261240||full	SRR13827519.NODE_8620_length_2860_cov_11.703030||full
mgm4539917.3_d.NODE_172_length_18027_cov_6.261240||full	SRR13827510.NODE_9433_length_2433_cov_5.879310||full
mgm4539917.3_d.NODE_172_length_18027_cov_6.261240||full	mgm4540251.3_d.NODE_480_length_4875_cov_5.613693||full
mgm4539917.3_d.NODE_172_length_18027_cov_6.261240||full	mgm4539799.3_d.NODE_734_length_3991_cov_3.527947||full
mgm4539917.3_d.NODE_172_length_18027_cov_6.261240||full	SRR14826642.NODE_23368_length_1549_cov_5.830656||full
mgm4539917.3_d.NODE_172_length_18027_cov_6.261240||full	mgm4539801.3_d.NODE_750_length_4677_cov_10.071614||full
mgm4539917.3_d.NODE_172_length_18027_cov_6.261240||full	mgm4539995.3_d.NODE_1592_length_2435_cov_2.150840||full
mgm4539917.3_d.NODE_172_length_18027_cov_6.261240||full	SRR14826646.NODE_3695_length_10791_cov_27.988077||full
mgm4539917.3_d.NODE_172_length_18027_cov_6.261240||full	SRR13827518.NODE_8522_length_2537_cov_22.606769||full
mgm4539917.3_d.NODE_172_length_18027_cov_6.261240||full	SRR13827526.NODE_12291_length_2174_cov_15.542237||full
mgm4539917.3_d.NODE_937_length_2859_cov_2.753566||full	mgm4539917.3_d.NODE_937_length_2859_cov_2.753566||full
mgm4539917.3_d.NODE_937_length_2859_cov_2.753566||full	mgm4539917.3_d.NODE_937_length_2859_cov_2.753566||full
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	mgm4539531.3_d.NODE_3473_length_1858_cov_2.278425||full
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	mgm4538858.3_d.NODE_1431_length_1697_cov_2.091352||full
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	mgm4538858.3_d.NODE_1431_length_1697_cov_2.091352||full
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	mgm4539918.3_d.NODE_2563_length_2788_cov_4.223930||full
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	mgm4539802.3_d.NODE_31_length_65006_cov_5.718280||0_partial
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	mgm4539918.3_d.NODE_3173_length_2446_cov_4.015056||full
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	SRR14826649.NODE_13895_length_3796_cov_5.145416||full
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	mgm4539531.3_d.NODE_3012_length_2015_cov_1.995918||full
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	mgm4539531.3_d.NODE_3473_length_1858_cov_2.278425||full
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	mgm4539918.3_d.NODE_2563_length_2788_cov_4.223930||full
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	mgm4539531.3_d.NODE_3012_length_2015_cov_1.995918||full
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	mgm4539802.3_d.NODE_31_length_65006_cov_5.718280||0_partial
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	SRR14826642.NODE_17304_length_1895_cov_1.732065||full
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	mgm4539918.3_d.NODE_3173_length_2446_cov_4.015056||full
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	mgm4540252.3_d.NODE_2_length_159562_cov_9.236642||0_partial
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	mgm4540252.3_d.NODE_2_length_159562_cov_9.236642||0_partial
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	SRR14826649.NODE_9370_length_5302_cov_4.360015||full
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	SRR14826642.NODE_12724_length_2316_cov_1.992923||full
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	mgm4539531.3_d.NODE_1227_length_3343_cov_2.274939||full
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	mgm4539531.3_d.NODE_1227_length_3343_cov_2.274939||full
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	mgm4537490.3_d.NODE_6631_length_1513_cov_2.171468||lt2gene
mgm4539917.3_d.NODE_51_length_35277_cov_6.109222||full	SRR14826649.NODE_23014_length_2588_cov_5.408606||full
mgm4539917.3_d.NODE_526_length_5912_cov_4.175175||full	mgm4539917.3_d.NODE_526_length_5912_cov_4.175175||full
mgm4539917.3_d.NODE_526_length_5912_cov_4.175175||full	mgm4539917.3_d.NODE_526_length_5912_cov_4.175175||full
mgm4539917.3_d.NODE_894_length_3026_cov_1.621003||full	mgm4539917.3_d.NODE_894_length_3026_cov_1.621003||full
mgm4539917.3_d.NODE_894_length_3026_cov_1.621003||full	mgm4539917.3_d.NODE_894_length_3026_cov_1.621003||full
mgm4539918.3_d.NODE_775_length_6213_cov_2.776064||full	mgm4539918.3_d.NODE_775_length_6213_cov_2.776064||full
mgm4539918.3_d.NODE_775_length_6213_cov_2.776064||full	mgm4539918.3_d.NODE_775_length_6213_cov_2.776064||full
mgm4539918.3_d.NODE_1031_length_5110_cov_4.383383||full	mgm4539918.3_d.NODE_1031_length_5110_cov_4.383383||full
mgm4539918.3_d.NODE_1031_length_5110_cov_4.383383||full	SRR13827507.NODE_16192_length_1594_cov_6.922677||full
mgm4539918.3_d.NODE_1031_length_5110_cov_4.383383||full	mgm4539918.3_d.NODE_1031_length_5110_cov_4.383383||full
mgm4539918.3_d.NODE_2272_length_3016_cov_4.603175||full	mgm4539918.3_d.NODE_2272_length_3016_cov_4.603175||full
mgm4539918.3_d.NODE_2272_length_3016_cov_4.603175||full	mgm4539918.3_d.NODE_2272_length_3016_cov_4.603175||full
mgm4539918.3_d.NODE_2535_length_2803_cov_5.036026||full	mgm4539918.3_d.NODE_2535_length_2803_cov_5.036026||full
mgm4539918.3_d.NODE_2535_length_2803_cov_5.036026||full	SRR13827509.NODE_13235_length_1754_cov_2.429076||full
mgm4539918.3_d.NODE_2535_length_2803_cov_5.036026||full	SRR13827522.NODE_16766_length_1528_cov_4.346232||full
mgm4539918.3_d.NODE_2535_length_2803_cov_5.036026||full	SRR13827523.NODE_12893_length_1747_cov_4.930260||full
mgm4539918.3_d.NODE_2535_length_2803_cov_5.036026||full	mgm4539918.3_d.NODE_2535_length_2803_cov_5.036026||full
mgm4539918.3_d.NODE_2535_length_2803_cov_5.036026||full	SRR13827503.NODE_12054_length_1868_cov_3.854385||full
mgm4539918.3_d.NODE_2535_length_2803_cov_5.036026||full	SRR13827505.NODE_14320_length_1861_cov_5.685493||full
mgm4539918.3_d.NODE_3226_length_2421_cov_2.032122||full	mgm4539918.3_d.NODE_3226_length_2421_cov_2.032122||full
mgm4539918.3_d.NODE_3226_length_2421_cov_2.032122||full	mgm4539918.3_d.NODE_3226_length_2421_cov_2.032122||full
mgm4539918.3_d.NODE_3359_length_2357_cov_3.660295||full	mgm4539918.3_d.NODE_3359_length_2357_cov_3.660295||full
mgm4539918.3_d.NODE_3359_length_2357_cov_3.660295||full	mgm4539918.3_d.NODE_3359_length_2357_cov_3.660295||full
mgm4539918.3_d.NODE_3748_length_2195_cov_2.276168||full	mgm4539918.3_d.NODE_3748_length_2195_cov_2.276168||full
mgm4539918.3_d.NODE_3748_length_2195_cov_2.276168||full	SRR13827517.NODE_16021_length_1566_cov_3.307081||full
mgm4539918.3_d.NODE_3748_length_2195_cov_2.276168||full	mgm4539918.3_d.NODE_3748_length_2195_cov_2.276168||full
mgm4539918.3_d.NODE_3748_length_2195_cov_2.276168||full	mgm4539802.3_d.NODE_2796_length_1809_cov_2.839795||full
mgm4539918.3_d.NODE_3748_length_2195_cov_2.276168||full	SRR13827511.NODE_15801_length_1841_cov_4.647256||full
mgm4539918.3_d.NODE_3748_length_2195_cov_2.276168||full	mgm4539802.3_d.NODE_2796_length_1809_cov_2.839795||full
mgm4539918.3_d.NODE_4010_length_2105_cov_2.937073||full	mgm4539918.3_d.NODE_4010_length_2105_cov_2.937073||full
mgm4539918.3_d.NODE_4010_length_2105_cov_2.937073||full	mgm4539918.3_d.NODE_4010_length_2105_cov_2.937073||full
mgm4539918.3_d.NODE_4241_length_2034_cov_3.684184||full	mgm4539918.3_d.NODE_4241_length_2034_cov_3.684184||full
mgm4539918.3_d.NODE_4241_length_2034_cov_3.684184||full	mgm4539918.3_d.NODE_4241_length_2034_cov_3.684184||full
mgm4539918.3_d.NODE_4241_length_2034_cov_3.684184||full	SRR13827510.NODE_15003_length_1698_cov_3.033475||full
mgm4539918.3_d.NODE_4428_length_1979_cov_2.580042||full	mgm4539918.3_d.NODE_4428_length_1979_cov_2.580042||full
mgm4539918.3_d.NODE_4428_length_1979_cov_2.580042||full	mgm4539918.3_d.NODE_4428_length_1979_cov_2.580042||full
mgm4539918.3_d.NODE_4631_length_1929_cov_2.390608||full	mgm4539918.3_d.NODE_4631_length_1929_cov_2.390608||full
mgm4539918.3_d.NODE_4631_length_1929_cov_2.390608||full	mgm4539918.3_d.NODE_4631_length_1929_cov_2.390608||full
mgm4539918.3_d.NODE_4874_length_1869_cov_2.400221||full	mgm4539918.3_d.NODE_4874_length_1869_cov_2.400221||full
mgm4539918.3_d.NODE_4874_length_1869_cov_2.400221||full	mgm4539918.3_d.NODE_4874_length_1869_cov_2.400221||full
mgm4539918.3_d.NODE_5111_length_1815_cov_3.630682||full	mgm4539918.3_d.NODE_5111_length_1815_cov_3.630682||full
mgm4539918.3_d.NODE_5111_length_1815_cov_3.630682||full	mgm4539918.3_d.NODE_5111_length_1815_cov_3.630682||full
mgm4539918.3_d.NODE_5313_length_1769_cov_9.155193||full	mgm4539918.3_d.NODE_5313_length_1769_cov_9.155193||full
mgm4539918.3_d.NODE_5313_length_1769_cov_9.155193||full	mgm4539918.3_d.NODE_5313_length_1769_cov_9.155193||full
mgm4539918.3_d.NODE_5878_length_1656_cov_2.397876||full	mgm4539918.3_d.NODE_5878_length_1656_cov_2.397876||full
mgm4539918.3_d.NODE_5878_length_1656_cov_2.397876||full	mgm4539918.3_d.NODE_5878_length_1656_cov_2.397876||full
mgm4539918.3_d.NODE_680_length_6827_cov_2.940786||full	mgm4539918.3_d.NODE_680_length_6827_cov_2.940786||full
mgm4539918.3_d.NODE_680_length_6827_cov_2.940786||full	SRR13827525.NODE_11781_length_2016_cov_9.466599||full
mgm4539918.3_d.NODE_680_length_6827_cov_2.940786||full	SRR13827509.NODE_11833_length_1913_cov_6.395048||full
mgm4539918.3_d.NODE_680_length_6827_cov_2.940786||full	SRR13827523.NODE_3103_length_6159_cov_5.816022||full
mgm4539918.3_d.NODE_680_length_6827_cov_2.940786||full	SRR13827526.NODE_6795_length_3548_cov_5.379616||full
mgm4539918.3_d.NODE_680_length_6827_cov_2.940786||full	mgm4539918.3_d.NODE_680_length_6827_cov_2.940786||full
mgm4539918.3_d.NODE_680_length_6827_cov_2.940786||full	SRR13827507.NODE_16585_length_1564_cov_3.335984||full
mgm4539918.3_d.NODE_680_length_6827_cov_2.940786||full	SRR14826649.NODE_24346_length_2485_cov_3.615226||full
mgm4539918.3_d.NODE_680_length_6827_cov_2.940786||full	SRR13827506.NODE_5620_length_4448_cov_9.496927||full
mgm4539918.3_d.NODE_680_length_6827_cov_2.940786||full	SRR13827525.NODE_12004_length_1989_cov_5.821096||full
mgm4539918.3_d.NODE_1978_length_3283_cov_25.118649||full	mgm4539918.3_d.NODE_1978_length_3283_cov_25.118649||full
mgm4539918.3_d.NODE_1978_length_3283_cov_25.118649||full	mgm4539918.3_d.NODE_1978_length_3283_cov_25.118649||full
mgm4539918.3_d.NODE_2426_length_2888_cov_2.519238||full	mgm4539918.3_d.NODE_2426_length_2888_cov_2.519238||full
mgm4539918.3_d.NODE_2426_length_2888_cov_2.519238||full	mgm4539918.3_d.NODE_2426_length_2888_cov_2.519238||full
mgm4539918.3_d.NODE_2674_length_2722_cov_2.254968||full	mgm4539918.3_d.NODE_2674_length_2722_cov_2.254968||full
mgm4539918.3_d.NODE_2674_length_2722_cov_2.254968||full	mgm4539918.3_d.NODE_2674_length_2722_cov_2.254968||full
mgm4539918.3_d.NODE_3453_length_2314_cov_2.172643||full	mgm4539918.3_d.NODE_3453_length_2314_cov_2.172643||full
mgm4539918.3_d.NODE_3453_length_2314_cov_2.172643||full	mgm4539918.3_d.NODE_3453_length_2314_cov_2.172643||full
mgm4539918.3_d.NODE_3871_length_2154_cov_2.693187||full	mgm4539918.3_d.NODE_3871_length_2154_cov_2.693187||full
mgm4539918.3_d.NODE_3871_length_2154_cov_2.693187||full	mgm4539801.3_d.NODE_2828_length_1973_cov_3.630344||full
mgm4539918.3_d.NODE_3871_length_2154_cov_2.693187||full	mgm4539918.3_d.NODE_3871_length_2154_cov_2.693187||full
mgm4539918.3_d.NODE_3871_length_2154_cov_2.693187||full	mgm4539801.3_d.NODE_2828_length_1973_cov_3.630344||full
mgm4539918.3_d.NODE_3871_length_2154_cov_2.693187||full	mgm4539802.3_d.NODE_2325_length_2012_cov_4.536536||full
mgm4539918.3_d.NODE_3871_length_2154_cov_2.693187||full	SRR13827517.NODE_12489_length_1897_cov_6.029859||full
mgm4539918.3_d.NODE_3871_length_2154_cov_2.693187||full	mgm4539802.3_d.NODE_2325_length_2012_cov_4.536536||full
mgm4539918.3_d.NODE_5211_length_1790_cov_2.477233||full	mgm4539918.3_d.NODE_5211_length_1790_cov_2.477233||full
mgm4539918.3_d.NODE_5211_length_1790_cov_2.477233||full	mgm4539918.3_d.NODE_5211_length_1790_cov_2.477233||full
SRR13827512.NODE_4717_length_4579_cov_7.901636||full	SRR13827512.NODE_4717_length_4579_cov_7.901636||full
SRR13827512.NODE_4717_length_4579_cov_7.901636||full	SRR13827522.NODE_4713_length_3952_cov_7.368232||full
SRR13827512.NODE_4717_length_4579_cov_7.901636||full	SRR13827517.NODE_4772_length_4271_cov_9.187144||full
SRR13827512.NODE_5450_length_4070_cov_4.473474||full	SRR13827512.NODE_5450_length_4070_cov_4.473474||full
SRR13827512.NODE_5890_length_3809_cov_8.175546||full	SRR13827512.NODE_5890_length_3809_cov_8.175546||full
SRR13827512.NODE_5890_length_3809_cov_8.175546||full	SRR13827522.NODE_7826_length_2672_cov_8.599159||full
SRR13827512.NODE_5890_length_3809_cov_8.175546||full	SRR13827526.NODE_9594_length_2666_cov_7.775948||full
SRR13827512.NODE_5890_length_3809_cov_8.175546||full	SRR13827519.NODE_9406_length_2672_cov_12.110814||full
SRR13827512.NODE_5890_length_3809_cov_8.175546||full	SRR13827511.NODE_18664_length_1623_cov_5.072066||full
SRR13827512.NODE_6425_length_3553_cov_6.259291||full	SRR13827512.NODE_6425_length_3553_cov_6.259291||full
SRR13827512.NODE_6813_length_3382_cov_2.788097||full	SRR13827512.NODE_6813_length_3382_cov_2.788097||full
SRR13827512.NODE_6813_length_3382_cov_2.788097||full	SRR13827521.NODE_9646_length_2189_cov_3.359888||full
SRR13827512.NODE_7181_length_3238_cov_15.177820||full	SRR13827512.NODE_7181_length_3238_cov_15.177820||full
SRR13827512.NODE_7181_length_3238_cov_15.177820||full	SRR13827518.NODE_13399_length_1738_cov_8.428996||full
SRR13827512.NODE_7181_length_3238_cov_15.177820||full	SRR8735345.NODE_17576_length_2925_cov_15.402091||full
SRR13827512.NODE_7181_length_3238_cov_15.177820||full	SRR13827505.NODE_15567_length_1740_cov_13.893175||full
SRR13827512.NODE_7181_length_3238_cov_15.177820||full	SRR13827507.NODE_7272_length_3161_cov_18.137476||full
SRR13827512.NODE_7181_length_3238_cov_15.177820||full	SRR14826648.NODE_25128_length_1782_cov_5.306312||full
SRR13827512.NODE_7181_length_3238_cov_15.177820||full	SRR13827508.NODE_16681_length_1790_cov_9.892219||full
SRR13827512.NODE_7371_length_3180_cov_5.047360||full	SRR13827512.NODE_7371_length_3180_cov_5.047360||full
SRR13827512.NODE_7371_length_3180_cov_5.047360||full	SRR13827519.NODE_7861_length_3091_cov_3.862978||full
SRR13827512.NODE_7915_length_2987_cov_3.378240||full	SRR13827512.NODE_7915_length_2987_cov_3.378240||full
SRR13827512.NODE_9353_length_2620_cov_3.278752||full	SRR13827512.NODE_9353_length_2620_cov_3.278752||full
SRR13827512.NODE_9590_length_2569_cov_2.566030||full	SRR13827512.NODE_9590_length_2569_cov_2.566030||full
SRR13827512.NODE_10085_length_2464_cov_4.114155||full	SRR13827512.NODE_10085_length_2464_cov_4.114155||full
SRR13827512.NODE_10085_length_2464_cov_4.114155||full	SRR13827510.NODE_14802_length_1716_cov_2.856713||full
SRR13827512.NODE_11768_length_2183_cov_7.726974||full	SRR13827512.NODE_11768_length_2183_cov_7.726974||full
SRR13827512.NODE_13468_length_1973_cov_3.743483||full	SRR13827512.NODE_13468_length_1973_cov_3.743483||full
SRR13827512.NODE_13772_length_1936_cov_3.104200||full	SRR13827512.NODE_13772_length_1936_cov_3.104200||full
SRR13827512.NODE_14043_length_1907_cov_2.730562||full	SRR13827512.NODE_14043_length_1907_cov_2.730562||full
SRR13827512.NODE_14336_length_1875_cov_9.175824||full	SRR13827512.NODE_14336_length_1875_cov_9.175824||full
SRR13827512.NODE_14996_length_1811_cov_3.764806||full	SRR13827512.NODE_14996_length_1811_cov_3.764806||full
SRR13827512.NODE_18479_length_1546_cov_3.619048||full	SRR13827512.NODE_18479_length_1546_cov_3.619048||full
SRR13827512.NODE_17367_length_1618_cov_4.281510||lt2gene	SRR13827512.NODE_17367_length_1618_cov_4.281510||lt2gene
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827513.NODE_1301_length_14948_cov_13.339891||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827508.NODE_5939_length_4048_cov_11.272727||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827507.NODE_11243_length_2184_cov_3.270550||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827515.NODE_4900_length_3935_cov_10.570619||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827523.NODE_1171_length_14949_cov_11.475762||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827505.NODE_3881_length_5464_cov_5.894990||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827512.NODE_5054_length_4334_cov_13.403132||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827525.NODE_8520_length_2640_cov_4.830561||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	mgm4541194.3_d.NODE_5909_length_2056_cov_2.421789||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827511.NODE_4792_length_4795_cov_4.687975||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827506.NODE_1678_length_14949_cov_18.442057||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827509.NODE_12762_length_1804_cov_4.910806||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	mgm4541194.3_d.NODE_5909_length_2056_cov_2.421789||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827504.NODE_10054_length_2099_cov_4.541585||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827505.NODE_11476_length_2239_cov_8.684066||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827509.NODE_8238_length_2526_cov_5.913800||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827510.NODE_7402_length_2971_cov_4.646433||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827518.NODE_3914_length_5325_cov_6.891841||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827504.NODE_4687_length_4295_cov_5.712972||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827503.NODE_5130_length_3877_cov_7.145997||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827525.NODE_5123_length_4047_cov_8.182615||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827526.NODE_4540_length_5162_cov_20.286861||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827505.NODE_6243_length_3719_cov_8.073144||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827520.NODE_5892_length_4125_cov_12.161916||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827511.NODE_20294_length_1525_cov_5.907483||full
SRR13827513.NODE_1301_length_14948_cov_13.339891||full	SRR13827521.NODE_4416_length_4311_cov_5.145912||full
SRR13827513.NODE_1689_length_11848_cov_6.483846||full	SRR13827513.NODE_1689_length_11848_cov_6.483846||full
SRR13827513.NODE_1689_length_11848_cov_6.483846||full	SRR13827512.NODE_5866_length_3826_cov_4.108724||full
SRR13827513.NODE_2123_length_9318_cov_17.547879||full	SRR13827513.NODE_2123_length_9318_cov_17.547879||full
SRR13827513.NODE_2123_length_9318_cov_17.547879||full	SRR13827526.NODE_18963_length_1540_cov_4.904377||full
SRR13827513.NODE_2123_length_9318_cov_17.547879||full	SRR13827512.NODE_8249_length_2890_cov_8.962963||full
SRR13827513.NODE_2123_length_9318_cov_17.547879||full	SRR13827525.NODE_7349_length_2983_cov_11.002391||full
SRR13827513.NODE_2123_length_9318_cov_17.547879||full	SRR13827504.NODE_8344_length_2474_cov_4.617197||full
SRR13827513.NODE_2123_length_9318_cov_17.547879||full	SRR13827519.NODE_9573_length_2636_cov_14.441689||full
SRR13827513.NODE_2123_length_9318_cov_17.547879||full	SRR13827511.NODE_13752_length_2050_cov_3.408020||full
