"Contig","AMG_contig_length"
"NODE_741_length_14787_cov_14.615938||full_1-1324-14728/14728_7---4870---5235---1---ID=82_7;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.295",366
"NODE_741_length_14787_cov_14.615938||full_1-1324-14728/14728_8---5236---5799---1---ID=82_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.245",564
"NODE_741_length_14787_cov_14.615938||full_1-1324-14728/14728_9---5812---5976---1---ID=82_9;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.261",165
"NODE_741_length_14787_cov_14.615938||full_1-1324-14728/14728_10---6024---7733---1---ID=82_10;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.325",1710
"NODE_741_length_14787_cov_14.615938||full_1-1324-14728/14728_11---7730---8164---1---ID=82_11;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.255",435
"NODE_741_length_14787_cov_14.615938||full_1-1324-14728/14728_12---8161---10056---1---ID=82_12;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.254",1896
"NODE_741_length_14787_cov_14.615938||full_1-1324-14728/14728_13---10057---11313---1---ID=82_13;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.314",1257
"NODE_741_length_14787_cov_14.615938||full_1-1324-14728/14728_14---11326---11589---1---ID=82_14;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.265",264
"NODE_741_length_14787_cov_14.615938||full_1-1324-14728/14728_15---11573---12409---1---ID=82_15;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.276",837
"NODE_741_length_14787_cov_14.615938||full_1-1324-14728/14728_16---12596---13405---1---ID=82_16;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.216",810
"NODE_408_length_20103_cov_9.707851||full_7---2341---3126---1---ID=86_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.511",786
"NODE_6842_length_3222_cov_4.482160||full_2---309---1304---1---ID=97_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.448",996
"NODE_1474_length_10165_cov_16.977448||full_2---872---2776---1---ID=58_2;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.470",1905
"NODE_1474_length_10165_cov_16.977448||full_6---4399---5337---1---ID=58_6;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.442",939
"NODE_1409_length_10374_cov_16.118519||full_1---1---732----1---ID=75_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.512",732
"NODE_6857_length_3217_cov_10.623656||full_4---1438---2805---1---ID=81_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.468",1368
"NODE_8214_length_2727_cov_3.799775||full_1---1---1284----1---ID=84_1;partial=10;start_type=GTG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.531",1284
"NODE_6549_length_3340_cov_2.919939||full_1---1---1269---1---ID=4_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.339",1269
"NODE_6549_length_3340_cov_2.919939||full_2---1301---2605---1---ID=4_2;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.316",1305
"NODE_5245_length_4035_cov_3.034673||full_2---360---1103----1---ID=17_2;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.247",744
"NODE_6_length_75429_cov_16.770703||0_partial_1-1-19325/24409_1---1---549---1---ID=34_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.332",549
"NODE_6_length_75429_cov_16.770703||0_partial_1-1-19325/24409_2---542---1522---1---ID=34_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.286",981
"NODE_6_length_75429_cov_16.770703||0_partial_1-1-19325/24409_3---1522---2430---1---ID=34_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.320",909
"NODE_6_length_75429_cov_16.770703||0_partial_1-1-19325/24409_4---2440---3150---1---ID=34_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.262",711
"NODE_6_length_75429_cov_16.770703||0_partial_1-1-19325/24409_5---3303---4025----1---ID=34_5;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.495",723
"NODE_6_length_75429_cov_16.770703||0_partial_1-1-19325/24409_6---4040---6412----1---ID=34_6;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=11-12bp;gc_cont=0.510",2373
"NODE_6_length_75429_cov_16.770703||0_partial_1-1-19325/24409_7---6448---8283----1---ID=34_7;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.539",1836
"NODE_6_length_75429_cov_16.770703||0_partial_1-1-19325/24409_8---8337---10568----1---ID=34_8;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.543",2232
"NODE_6_length_75429_cov_16.770703||0_partial_1-1-19325/24409_9---10565---10753----1---ID=34_9;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=11-12bp;gc_cont=0.460",189
"NODE_6_length_75429_cov_16.770703||0_partial_1-1-19325/24409_10---10734---11372----1---ID=34_10;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.498",639
"NODE_6_length_75429_cov_16.770703||0_partial_1-1-19325/24409_11---11495---12253----1---ID=34_11;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.570",759
"NODE_6_length_75429_cov_16.770703||0_partial_1-1-19325/24409_12---12347---12760----1---ID=34_12;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.490",414
"NODE_6_length_75429_cov_16.770703||0_partial_1-1-19325/24409_13---12714---14045----1---ID=34_13;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=11-12bp;gc_cont=0.485",1332
"NODE_6_length_75429_cov_16.770703||0_partial_1-1-19325/24409_14---14094---15464----1---ID=34_14;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.506",1371
"NODE_6_length_75429_cov_16.770703||0_partial_1-1-19325/24409_15---15466---15861----1---ID=34_15;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.477",396
"NODE_6_length_75429_cov_16.770703||0_partial_1-1-19325/24409_16---15888---16916----1---ID=34_16;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.528",1029
"NODE_6_length_75429_cov_16.770703||0_partial_1-1-19325/24409_17---17013---18140----1---ID=34_17;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.561",1128
"NODE_6_length_75429_cov_16.770703||0_partial_1-1-19325/24409_18---18155---18289----1---ID=34_18;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.511",135
"NODE_6_length_75429_cov_16.770703||0_partial_1-1-19325/24409_19---18372---19325----1---ID=34_19;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.500",954
"NODE_1809_length_8895_cov_10.869118||full_10---4395---5483---1---ID=47_10;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.553",1089
"NODE_3737_length_5278_cov_9.077159||full_4---850---1857----1---ID=104_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.326",1008
"NODE_6299_length_3468_cov_3.796660||full_8---3225---3467----1---ID=5_8;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.481",243
"NODE_12932_length_1817_cov_3.570942||full_2---114---908---1---ID=14_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.303",795
"NODE_10997_length_2106_cov_2.870307||full_3---845---1588---1---ID=77_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.302",744
"NODE_6138_length_3541_cov_12.255307||full_4---1636---2958----1---ID=14_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.453",1323
"NODE_234_length_25472_cov_14.413621||full_4---2952---3785----1---ID=18_4;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.504",834
"NODE_234_length_25472_cov_14.413621||full_5---3790---4413----1---ID=18_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.534",624
"NODE_1887_length_8695_cov_7.397454||full_8---7747---8694----1---ID=42_8;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.489",948
"NODE_2434_length_7306_cov_44.412081||full_5---1458---2369----1---ID=50_5;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.486",912
"NODE_3651_length_5394_cov_5.795093||full_1---1---1383----1---ID=81_1;partial=10;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.349",1383
"NODE_3651_length_5394_cov_5.795093||full_4---3011---4063----1---ID=81_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.368",1053
"NODE_9301_length_2449_cov_3.624060||full_4---1528---2445----1---ID=2_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.392",918
"NODE_12043_length_1939_cov_6.127919||full_2---69---980---1---ID=55_2;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.559",912
"NODE_3307_length_5818_cov_11.581294||full_12---5525---5761----1---ID=56_12;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.295",237
"NODE_149_length_29534_cov_10.648631||full_37---26184---27182----1---ID=59_37;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.492",999
"NODE_149_length_29534_cov_10.648631||full_38---27163---27912----1---ID=59_38;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.495",750
"NODE_51_length_43755_cov_13.898467||0_partial_1-1-18500/20606_1---1---1119---1---ID=74_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.494",1119
"NODE_51_length_43755_cov_13.898467||0_partial_1-1-18500/20606_2---1430---5620---1---ID=74_2;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.493",4191
"NODE_51_length_43755_cov_13.898467||0_partial_1-1-18500/20606_3---5704---5823---1---ID=74_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.408",120
"NODE_51_length_43755_cov_13.898467||0_partial_1-1-18500/20606_4---6095---8080----1---ID=74_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.414",1986
"NODE_51_length_43755_cov_13.898467||0_partial_1-1-18500/20606_5---8402---11749---1---ID=74_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.482",3348
"NODE_51_length_43755_cov_13.898467||0_partial_1-1-18500/20606_6---11861---12568---1---ID=74_6;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.470",708
"NODE_51_length_43755_cov_13.898467||0_partial_1-1-18500/20606_7---12937---13146---1---ID=74_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.362",210
"NODE_51_length_43755_cov_13.898467||0_partial_1-1-18500/20606_8---13207---13545---1---ID=74_8;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.472",339
"NODE_51_length_43755_cov_13.898467||0_partial_1-1-18500/20606_9---13621---13848---1---ID=74_9;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.487",228
"NODE_51_length_43755_cov_13.898467||0_partial_1-1-18500/20606_10---13855---14145---1---ID=74_10;partial=00;start_type=TTG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.450",291
"NODE_51_length_43755_cov_13.898467||0_partial_1-1-18500/20606_11---14236---14919---1---ID=74_11;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.459",684
"NODE_51_length_43755_cov_13.898467||0_partial_1-1-18500/20606_12---14970---15311---1---ID=74_12;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.465",342
"NODE_51_length_43755_cov_13.898467||0_partial_1-1-18500/20606_13---15338---15787---1---ID=74_13;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.478",450
"NODE_51_length_43755_cov_13.898467||0_partial_1-1-18500/20606_14---15843---16802---1---ID=74_14;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.472",960
"NODE_51_length_43755_cov_13.898467||0_partial_1-1-18500/20606_15---16783---17526---1---ID=74_15;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.496",744
"NODE_51_length_43755_cov_13.898467||0_partial_1-1-18500/20606_16---17589---18500---1---ID=74_16;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.438",912
"NODE_6196_length_3514_cov_17.986701||full_2---791---1678----1---ID=82_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.511",888
"NODE_150_length_29529_cov_10.939099||full_3---2569---3321---1---ID=83_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.495",753
"NODE_150_length_29529_cov_10.939099||full_11---8184---9653---1---ID=83_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.495",1470
"NODE_150_length_29529_cov_10.939099||full_14---10746---11636---1---ID=83_14;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.466",891
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_1---1---273---1---ID=90_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538",273
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_2---288---803---1---ID=90_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.514",516
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_3---796---1221---1---ID=90_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.500",426
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_4---1160---1414---1---ID=90_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.514",255
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_5---1424---2008---1---ID=90_5;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.426",585
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_6---1959---3359---1---ID=90_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.471",1401
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_7---3372---3635---1---ID=90_7;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.504",264
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_8---3632---4342---1---ID=90_8;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.519",711
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_9---4419---4631---1---ID=90_9;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.380",213
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_10---4644---4874---1---ID=90_10;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.489",231
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_11---4994---5599---1---ID=90_11;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.515",606
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_12---5608---6078---1---ID=90_12;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.505",471
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_13---6327---6455---1---ID=90_13;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.481",129
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_14---6467---7042---1---ID=90_14;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.495",576
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_15---7044---7280---1---ID=90_15;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.435",237
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_16---7273---7662---1---ID=90_16;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.495",390
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_17---7676---8125---1---ID=90_17;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.473",450
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_18---8274---8567---1---ID=90_18;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.473",294
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_19---8509---8937---1---ID=90_19;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.462",429
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_20---8927---10195---1---ID=90_20;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.469",1269
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_21---10207---11697---1---ID=90_21;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.470",1491
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_22---11736---13739---1---ID=90_22;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.495",2004
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_23---13742---13966---1---ID=90_23;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.462",225
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_24---14278---14982---1---ID=90_24;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=11-12bp;gc_cont=0.557",705
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_25---15006---15857---1---ID=90_25;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.522",852
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_26---15872---16276---1---ID=90_26;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.528",405
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_27---16297---16650---1---ID=90_27;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.528",354
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_28---16607---16912---1---ID=90_28;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.533",306
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_29---16912---17418---1---ID=90_29;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.513",507
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_30---17415---17774---1---ID=90_30;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.458",360
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_31---17796---18209---1---ID=90_31;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=11-12bp;gc_cont=0.476",414
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_32---18233---18742---1---ID=90_32;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.480",510
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_33---18772---19260---1---ID=90_33;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.501",489
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_34---19226---22630---1---ID=90_34;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.479",3405
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_35---22649---23020---1---ID=90_35;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.435",372
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_36---23031---25271---1---ID=90_36;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.476",2241
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_37---25273---26034---1---ID=90_37;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.474",762
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_38---26044---27003---1---ID=90_38;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.499",960
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_39---27103---27474---1---ID=90_39;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.452",372
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_40---27916---29130---1---ID=90_40;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.453",1215
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_41---29146---29358---1---ID=90_41;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.488",213
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_42---29551---30039---1---ID=90_42;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.458",489
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_43---29987---30409---1---ID=90_43;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.541",423
"NODE_73_length_40608_cov_16.936454||full_1-1-30741/40605_44---30424---30741---1---ID=90_44;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.456",318
"NODE_1096_length_12191_cov_22.814766||full_3---442---1851---1---ID=3_3;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.535",1410
"NODE_66_length_41078_cov_20.351900||full_47---31134---32738----1---ID=26_47;partial=00;start_type=TTG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.459",1605
"NODE_19_length_59635_cov_14.006882||full_1-2634-54482/59256_1---3---305----1---ID=38_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.498",303
"NODE_19_length_59635_cov_14.006882||full_1-2634-54482/59256_2---302---586----1---ID=38_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.484",285
"NODE_19_length_59635_cov_14.006882||full_1-2634-54482/59256_3---601---906----1---ID=38_3;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.529",306
"NODE_19_length_59635_cov_14.006882||full_1-2634-54482/59256_4---943---1785----1---ID=38_4;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.476",843
"NODE_19_length_59635_cov_14.006882||full_1-2634-54482/59256_5---1898---2305----1---ID=38_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.537",408
