"Contig_number","Sample_id","IMG_name","Source","Viruse_type","Bacteria_Host","Virulent","Temperate","Phacts_result","Probability","Standard_deviation","GD","Diet","Group","num_seqs","bac_result","Mapped.Reads.Number","Contig_Abundance","Bacteria_Host_G","Contig_number2","Contig_name2"
"NODE_8140_length_1747_cov_3.939716||full","L1EGH020948","IMGVR_UViG_2895274309_000001|2895274309|2895274472","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella freteri",NA,NA,"Lytic",0.507292707292707,0.0190377196121062,"D18","FUC","FUC_D18",4518638,NA,77,17.0405330101681,"Duncaniella","NODE_8140_length_1747_cov_3.93","NODE_8140_length_1747_cov_3.93"
"NODE_8141_length_1808_cov_3.997718||lt2gene","L1HGH010563","IMGVR_UViG_2895274309_000009|2895274309|2895274460|5757-51336","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella freteri",NA,NA,"Lytic",0.504895104895105,0.0251351510158782,"D10","CON","CON_D10",3065098,NA,73,23.816530499188,"Duncaniella","NODE_8141_length_1808_cov_3.99","NODE_8141_length_1808_cov_3.99"
"NODE_8146_length_1746_cov_2.614429||full","L1EGH020948","IMGVR_UViG_2547132079_000009|2547132079|2547141796|33499-67107","Host-associated;Human;Unclassified;Unclassified","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides zhangwenhongi",NA,NA,"Temperate",0.507492507492507,0.0240009860067057,"D18","FUC","FUC_D18",4518638,NA,47,10.4013643049078,"Bacteroides","NODE_8146_length_1746_cov_2.61","NODE_8146_length_1746_cov_2.61"
"NODE_8148_length_1635_cov_5.927848||full","L1HGH010558","IMGVR_UViG_7000000232_000017|7000000232|C2670562","Host-associated;Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Romboutsia;",NA,NA,"Lytic",0.503696303696304,0.0210303354160026,"D0","CON","CON_D0",2217375,NA,126,56.8239472349061,"Romboutsia","NODE_8148_length_1635_cov_5.92","NODE_8148_length_1635_cov_5.92"
"NODE_8149_length_2409_cov_4.730671||full","L1EHE1100160","IMGVR_UViG_2895274309_000009|2895274309|2895274460|5757-51336","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella freteri",NA,NA,"Lytic",0.501298701298701,0.0150435088783865,"D18","HFD","HFD_D18",5476939,NA,124,22.6403836157386,"Duncaniella","NODE_8149_length_2409_cov_4.73","NODE_8149_length_2409_cov_4.73"
"NODE_8154_length_1479_cov_1.946629||full","L1HGH010571","IMGVR_UViG_2895274309_000008|2895274309|2895274456|65928-123515","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella freteri",NA,NA,"Temperate",0.505294705294705,0.0153261210076045,"D14","CON","CON_D14",2848358,NA,25,8.77698660070118,"Duncaniella","NODE_8154_length_1479_cov_1.94","NODE_8154_length_1479_cov_1.94"
"NODE_8158_length_1743_cov_12.272512||lt2gene","L1EGH020948","IMGVR_UViG_3300019370_000023|3300019370|Ga0196862_111906","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;",NA,NA,"Temperate",0.513886113886114,0.0340956567595707,"D18","FUC","FUC_D18",4518638,NA,233,51.5642102775217,"Muribaculum","NODE_8158_length_1743_cov_12.2","NODE_8158_length_1743_cov_12.2"
"NODE_816_length_11251_cov_15.355841||full","L1HGH010566","IMGVR_UViG_2791355303_000001|2791355303|2791389248","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__Helicobacter_C japonicus",NA,NA,"Lytic",0.503896103896104,0.0154001763616728,"D10","CON","CON_D10",14405965,NA,1787,124.045837956708,"Helicobacter_C","NODE_816_length_11251_cov_15.3","NODE_816_length_11251_cov_15.3"
"NODE_8165_length_2170_cov_2.586761||full","L1HGH010565","IMGVR_UViG_2895274309_000008|2895274309|2895274456|65928-123515","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella freteri",NA,NA,"Temperate",0.502297702297702,0.0148968434975894,"D10","CON","CON_D10",12598477,NA,61,4.8418550908971,"Duncaniella","NODE_8165_length_2170_cov_2.58","NODE_8165_length_2170_cov_2.58"
"NODE_8177_length_2107_cov_8.000000||full","L1EGH020951","IMGVR_UViG_2744054991_000001|2744054991|2744110511|1356136-1400944","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum;s__Faecalibaculum rodentium",NA,NA,"Temperate",0.505294705294705,0.0214392224635144,"D18","FUC","FUC_D18",5400186,NA,189,34.9987944859677,"Faecalibaculum","NODE_8177_length_2107_cov_8.00","NODE_8177_length_2107_cov_8.00"
"NODE_818_length_6594_cov_22.675027||full","L1EHE1100153","IMGVR_UViG_3300035426_000043|3300035426|Ga0247177_00293","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum;",NA,NA,"Temperate",0.512687312687313,0.0212662887610797,"D10","HFD","HFD_D10",11193366,NA,1559,139.278926464122,"Faecalibaculum","NODE_818_length_6594_cov_22.67","NODE_818_length_6594_cov_22.67"
"NODE_8181_length_2708_cov_5.418771||full","L1EGH020934","IMGVR_UViG_2895274309_000009|2895274309|2895274460|5757-51336","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella freteri",0.811878201654615,0.188121798345387,"Lytic",0.51018981018981,0.0123007005582738,"D0","FUC","FUC_D0",9033759,"Lytic",136,15.0546411521494,"Duncaniella","NODE_8181_length_2708_cov_5.41","NODE_8181_length_2708_cov_5.41"
"NODE_819_length_9426_cov_4.861381||full","L1EGH020938","IMGVR_UViG_3300007853_000009|3300007853|Ga0114093_100100","Host-associated;Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;",0.811878201654615,0.188121798345387,"Temperate",0.500699300699301,0.0272300625396247,"D10","FUC","FUC_D10",3904971,"Lytic",494,126.505420910936,"Parabacteroides","NODE_819_length_9426_cov_4.861","NODE_819_length_9426_cov_4.861"
"NODE_82_length_31966_cov_16.444988||full","L1HGH010561","IMGVR_UViG_2899584989_000005|2899584989|2899585014|130930-163187","Host-associated;Mammals;Unclassified;Unclassified","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis",NA,NA,"Lytic",0.508291708291708,0.0192669975448698,"D0","CON","CON_D0",5555870,NA,5525,994.44371448576,"Parabacteroides","NODE_82_length_31966_cov_16.44","NODE_82_length_31966_cov_16.44"
"NODE_820_length_12372_cov_6.203783||full","L1HGH010576","IMGVR_UViG_2921975887_000001|2921975887|2921975953|2-64415","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp013166545",NA,NA,"Temperate",0.512187812187812,0.0131856779095362,"D18","CON","CON_D18",1348974,NA,874,647.899811263968,"Prevotella","NODE_820_length_12372_cov_6.20","NODE_820_length_12372_cov_6.20"
"NODE_820_length_6301_cov_5.729107||full","L1EHE1100154","IMGVR_UViG_3300045988_039159|3300045988|Ga0495776_000085","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Crassvirales;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;",NA,NA,"Lytic",0.502497502497502,0.01281683631566,"D14","HFD","HFD_D14",10257673,NA,375,36.5579990705494,"Parabacteroides","NODE_820_length_6301_cov_5.729","NODE_820_length_6301_cov_5.729"
"NODE_8208_length_2249_cov_4.619417||full","L1EGH020938","IMGVR_UViG_2895274309_000011|2895274309|2895274499|12190-30966","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella freteri",0.811878201654615,0.188121798345387,"Lytic",0.507892107892108,0.0238642081293365,"D10","FUC","FUC_D10",3904971,"Lytic",111,28.425307127761,"Duncaniella","NODE_8208_length_2249_cov_4.61","NODE_8208_length_2249_cov_4.61"
"NODE_825_length_12355_cov_12.804878||full","L1EGH020933","IMGVR_UViG_2836884241_000002|2836884241|2836884241|2448457-2557369",";;;","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella dubosii",0.120044052863436,0.879955947136564,"Lytic",0.509090909090909,0.0185566956579442,"D0","FUC","FUC_D0",11806630,"Temperate",1634,138.39681602625,"Duncaniella","NODE_825_length_12355_cov_12.8","NODE_825_length_12355_cov_12.8"
"NODE_826_length_9176_cov_3.168183||full","L1HGH010569","IMGVR_UViG_3300045988_064071|3300045988|Ga0495776_011889","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Crassvirales;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;",NA,NA,"Lytic",0.505194805194805,0.0127704216679472,"D14","CON","CON_D14",7575629,NA,318,41.9767124287633,"Parabacteroides","NODE_826_length_9176_cov_3.168","NODE_826_length_9176_cov_3.168"
"NODE_828_length_14160_cov_11.172421||full","L1HGH010568","IMGVR_UViG_3300045988_124774|3300045988|Ga0495776_093604","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;",NA,NA,"Temperate",0.501798201798202,0.0137633916122338,"D14","CON","CON_D14",4271223,NA,1653,387.008592152646,"Faecalibacillus","NODE_828_length_14160_cov_11.1","NODE_828_length_14160_cov_11.1"
"NODE_828_length_14191_cov_12.650750||full","L1EGH020944","IMGVR_UViG_3300045988_124774|3300045988|Ga0495776_093604","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;",NA,NA,"Temperate",0.504395604395604,0.0230656761691545,"D14","FUC","FUC_D14",8504684,NA,1877,220.701909677067,"Faecalibacillus","NODE_828_length_14191_cov_12.6","NODE_828_length_14191_cov_12.6"
"NODE_8301_length_2437_cov_6.272880||full","L1EGH020944","IMGVR_UViG_3300035327_000060|3300035327|Ga0247207_000589","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;",NA,NA,"Lytic",0.50959040959041,0.0178284596697985,"D14","FUC","FUC_D14",8504684,NA,172,20.2241494216599,"Muribaculum","NODE_8301_length_2437_cov_6.27","NODE_8301_length_2437_cov_6.27"
"NODE_8345_length_1181_cov_2.235346||full","L1EHE1100159","IMGVR_UViG_3300019370_000023|3300019370|Ga0196862_111906","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;",NA,NA,"Lytic",0.503796203796204,0.0110438193638691,"D18","HFD","HFD_D18",7183523,NA,36,5.01146860669897,"Muribaculum","NODE_8345_length_1181_cov_2.23","NODE_8345_length_1181_cov_2.23"
"NODE_835_length_9343_cov_14.619940||full","L1EGH020938","IMGVR_UViG_2837668229_000005|2837668229|2837668229|1-60990",";;;","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella muris",0.312115409203445,0.687884590796555,"Lytic",0.501498501498502,0.0170416804288032,"D10","FUC","FUC_D10",3904971,"Temperate",1638,419.465343020473,"Duncaniella","NODE_835_length_9343_cov_14.61","NODE_835_length_9343_cov_14.61"
"NODE_8387_length_2028_cov_2.794729||full","L1HGH010572","IMGVR_UViG_2895274309_000001|2895274309|2895274472","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella freteri",NA,NA,"Temperate",0.502397602397602,0.0169503711617144,"D18","CON","CON_D18",2905693,NA,63,21.6815747568652,"Duncaniella","NODE_8387_length_2028_cov_2.79","NODE_8387_length_2028_cov_2.79"
"NODE_8393_length_2128_cov_4.854317||full","L1HGH010565","IMGVR_UViG_3300006217_003187|3300006217|Ga0081461_1009149|95-8175","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;",NA,NA,"Lytic",0.506393606393606,0.0214096425947547,"D10","CON","CON_D10",12598477,NA,120,9.52496083455167,"Anaerotignum","NODE_8393_length_2128_cov_4.85","NODE_8393_length_2128_cov_4.85"
"NODE_8402_length_2052_cov_3.748623||full","L1EHE1100158","IMGVR_UViG_3300006217_000469|3300006217|Ga0081461_1005472","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;",NA,NA,"Lytic",0.508691308691309,0.0170463647830502,"D18","HFD","HFD_D18",5825360,NA,79,13.5613936306082,"Bacteroides","NODE_8402_length_2052_cov_3.74","NODE_8402_length_2052_cov_3.74"
"NODE_8403_length_3856_cov_4.719811||full","L1HGH010573","IMGVR_UViG_3300045988_067567|3300045988|Ga0495776_024110","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;",NA,NA,"Temperate",0.51018981018981,0.0205272220464258,"D18","CON","CON_D18",9970469,NA,270,27.0799698589906,"Collinsella","NODE_8403_length_3856_cov_4.71","NODE_8403_length_3856_cov_4.71"
"NODE_8430_length_2057_cov_7.416084||full","L1EGH020951","IMGVR_UViG_3300006099_000473|3300006099|Ga0080690_1000070|252-18885","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;",NA,NA,"Lytic",0.51018981018981,0.0212955991090795,"D18","FUC","FUC_D18",5400186,NA,147,27.2212846001971,"Ligilactobacillus","NODE_8430_length_2057_cov_7.41","NODE_8430_length_2057_cov_7.41"
"NODE_8448_length_3312_cov_49.721216||full","L1HGH010559","IMGVR_UViG_2837262407_000005|2837262407|2837262407|3321533-3358786","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella muris",NA,NA,"Temperate",0.507892107892108,0.0200159517064826,"D0","CON","CON_D0",1732889,NA,1742,1005.25769394347,"Duncaniella","NODE_8448_length_3312_cov_49.7","NODE_8448_length_3312_cov_49.7"
"NODE_8490_length_2607_cov_3.375392||full","L1HGH010566","IMGVR_UViG_3300035327_000060|3300035327|Ga0247207_000589","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;",NA,NA,"Temperate",0.501598401598402,0.013547057648632,"D10","CON","CON_D10",14405965,NA,95,6.59449054610365,"Muribaculum","NODE_8490_length_2607_cov_3.37","NODE_8490_length_2607_cov_3.37"
"NODE_850_length_7950_cov_7.971248||full","L1EHE1100146","IMGVR_UViG_2895274309_000001|2895274309|2895274472","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella freteri",NA,NA,"Lytic",0.502597402597403,0.0145075446519214,"D0","HFD","HFD_D0",9341696,NA,667,71.4003110355978,"Duncaniella","NODE_850_length_7950_cov_7.971","NODE_850_length_7950_cov_7.971"
"NODE_8502_length_2190_cov_4.667447||full","L1EGH020938","IMGVR_UViG_3300045988_083614|3300045988|Ga0495776_122377","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;",0.811878201654615,0.188121798345387,"Temperate",0.508291708291708,0.0174055677720457,"D10","FUC","FUC_D10",3904971,"Lytic",106,27.1448878877718,"Parabacteroides","NODE_8502_length_2190_cov_4.66","NODE_8502_length_2190_cov_4.66"
"NODE_8528_length_2104_cov_4.118106||full","L1HGH010565","IMGVR_UViG_2895274309_000001|2895274309|2895274472","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella freteri",NA,NA,"Lytic",0.502197802197802,0.024021975612344,"D10","CON","CON_D10",12598477,NA,91,7.22309529953502,"Duncaniella","NODE_8528_length_2104_cov_4.11","NODE_8528_length_2104_cov_4.11"
"NODE_8540_length_1388_cov_4.519880||full","L1EGH020943","IMGVR_UViG_3300019370_000023|3300019370|Ga0196862_111906","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;",NA,NA,"Lytic",0.509490509490509,0.0256025070603658,"D14","FUC","FUC_D14",3632789,NA,88,24.2238126133943,"Muribaculum","NODE_8540_length_1388_cov_4.51","NODE_8540_length_1388_cov_4.51"
"NODE_8552_length_1737_cov_9.723543||full","L1HGH010562","IMGVR_UViG_2517572003_000001|2517572003|2517572443|7594-53773","Host-associated;Mammals;Digestive system;Unclassified","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus murinus",NA,NA,"Lytic",0.505194805194805,0.0195357704148639,"D10","CON","CON_D10",3496439,NA,176,50.3369285149834,"Ligilactobacillus","NODE_8552_length_1737_cov_9.72","NODE_8552_length_1737_cov_9.72"
"NODE_8634_length_1680_cov_2.648615||full","L1EGH020948","IMGVR_UViG_2895274309_000007|2895274309|2895274455|41243-54702","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella freteri",NA,NA,"Lytic",0.501598401598402,0.0217426778290441,"D18","FUC","FUC_D18",4518638,NA,49,10.8439755519252,"Duncaniella","NODE_8634_length_1680_cov_2.64","NODE_8634_length_1680_cov_2.64"
