"AMG.KO","metabolism","Sample_id","protein","scaffold","AMG.KO.name","Pfam","Pfam.name","scaffold2","GD","Diet","Group","num_seqs"
"K14654","Metabolism of cofactors and vitamins","L1EGH020949","NODE_148_length_14671_cov_31.714423||full_14","NODE_148_length_14671_cov_31.714423||full","RIB7, arfC; 2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase [EC:1.1.1.302]","PF01872.17","RibD C-terminal domain","NODE_148_length_14671_cov_31.7","D18","FUC","FUC_D18",12447007
"K14654","Metabolism of cofactors and vitamins","L1EGH020951","NODE_3_length_68806_cov_26.442641||full_1 40096-68804/68804_39","NODE_3_length_68806_cov_26.442641||full_1 40096-68804/68804","RIB7, arfC; 2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase [EC:1.1.1.302]","PF01872.17","RibD C-terminal domain","NODE_3_length_68806_cov_26.442","D18","FUC","FUC_D18",5400186
"K14727","Xenobiotics biodegradation and metabolism","L1HGH010566","NODE_506_length_14079_cov_9.866586||full_6","NODE_506_length_14079_cov_9.866586||full","pcaL; 3-oxoadipate enol-lactonase / 4-carboxymuconolactone decarboxylase [EC:3.1.1.24 4.1.1.44]","","","NODE_506_length_14079_cov_9.86","D10","CON","CON_D10",14405965
"K15633","Carbohydrate metabolism","L1EGH020944","NODE_3003_length_5773_cov_10.843127||full_12","NODE_3003_length_5773_cov_10.843127||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","PF01676.18","Metalloenzyme superfamily","NODE_3003_length_5773_cov_10.8","D14","FUC","FUC_D14",8504684
"K15633","Carbohydrate metabolism","L1EHE1100153","NODE_4225_length_2639_cov_6.051084||full_1","NODE_4225_length_2639_cov_6.051084||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","","","NODE_4225_length_2639_cov_6.05","D10","HFD","HFD_D10",11193366
"K15633","Carbohydrate metabolism","L1EGH020934","NODE_2528_length_5796_cov_9.947396||full_12","NODE_2528_length_5796_cov_9.947396||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","PF01676.18","Metalloenzyme superfamily","NODE_2528_length_5796_cov_9.94","D0","FUC","FUC_D0",9033759
"K15633","Carbohydrate metabolism","L1EGH020935","NODE_2394_length_5892_cov_64.168237||full_1","NODE_2394_length_5892_cov_64.168237||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","PF01676.18","Metalloenzyme superfamily","NODE_2394_length_5892_cov_64.1","D0","FUC","FUC_D0",6954542
"K15633","Carbohydrate metabolism","L1EGH020945","NODE_1474_length_5795_cov_17.705052||full_1","NODE_1474_length_5795_cov_17.705052||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","","","NODE_1474_length_5795_cov_17.7","D14","FUC","FUC_D14",8434433
"K15633","Carbohydrate metabolism","L1HGH010564","NODE_4588_length_2639_cov_4.458204||full_4","NODE_4588_length_2639_cov_4.458204||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","","","NODE_4588_length_2639_cov_4.45","D10","CON","CON_D10",13862529
"K15633","Carbohydrate metabolism","L1HGH010568","NODE_3307_length_5818_cov_11.581294||full_12","NODE_3307_length_5818_cov_11.581294||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","PF01676.18","Metalloenzyme superfamily","NODE_3307_length_5818_cov_11.5","D14","CON","CON_D14",4271223
"K15633","Carbohydrate metabolism","L1EGH020951","NODE_2024_length_5783_cov_11.822800||full_12","NODE_2024_length_5783_cov_11.822800||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","","","NODE_2024_length_5783_cov_11.8","D18","FUC","FUC_D18",5400186
"K15633","Carbohydrate metabolism","L1EGH020941","NODE_3947_length_5870_cov_12.734136||full_1","NODE_3947_length_5870_cov_12.734136||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","PF01676.18","Metalloenzyme superfamily","NODE_3947_length_5870_cov_12.7","D10","FUC","FUC_D10",6503397
"K15633","Carbohydrate metabolism","L1EGH020933","NODE_2603_length_5819_cov_13.819396||full_12","NODE_2603_length_5819_cov_13.819396||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","PF01676.18","Metalloenzyme superfamily","NODE_2603_length_5819_cov_13.8","D0","FUC","FUC_D0",11806630
"K15633","Energy metabolism","L1EGH020944","NODE_3003_length_5773_cov_10.843127||full_12","NODE_3003_length_5773_cov_10.843127||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","PF01676.18","Metalloenzyme superfamily","NODE_3003_length_5773_cov_10.8","D14","FUC","FUC_D14",8504684
"K15633","Energy metabolism","L1EHE1100153","NODE_4225_length_2639_cov_6.051084||full_1","NODE_4225_length_2639_cov_6.051084||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","","","NODE_4225_length_2639_cov_6.05","D10","HFD","HFD_D10",11193366
"K15633","Energy metabolism","L1EGH020934","NODE_2528_length_5796_cov_9.947396||full_12","NODE_2528_length_5796_cov_9.947396||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","PF01676.18","Metalloenzyme superfamily","NODE_2528_length_5796_cov_9.94","D0","FUC","FUC_D0",9033759
"K15633","Energy metabolism","L1EGH020935","NODE_2394_length_5892_cov_64.168237||full_1","NODE_2394_length_5892_cov_64.168237||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","PF01676.18","Metalloenzyme superfamily","NODE_2394_length_5892_cov_64.1","D0","FUC","FUC_D0",6954542
"K15633","Energy metabolism","L1EGH020945","NODE_1474_length_5795_cov_17.705052||full_1","NODE_1474_length_5795_cov_17.705052||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","","","NODE_1474_length_5795_cov_17.7","D14","FUC","FUC_D14",8434433
"K15633","Energy metabolism","L1HGH010564","NODE_4588_length_2639_cov_4.458204||full_4","NODE_4588_length_2639_cov_4.458204||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","","","NODE_4588_length_2639_cov_4.45","D10","CON","CON_D10",13862529
"K15633","Energy metabolism","L1HGH010568","NODE_3307_length_5818_cov_11.581294||full_12","NODE_3307_length_5818_cov_11.581294||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","PF01676.18","Metalloenzyme superfamily","NODE_3307_length_5818_cov_11.5","D14","CON","CON_D14",4271223
"K15633","Energy metabolism","L1EGH020951","NODE_2024_length_5783_cov_11.822800||full_12","NODE_2024_length_5783_cov_11.822800||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","","","NODE_2024_length_5783_cov_11.8","D18","FUC","FUC_D18",5400186
"K15633","Energy metabolism","L1EGH020941","NODE_3947_length_5870_cov_12.734136||full_1","NODE_3947_length_5870_cov_12.734136||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","PF01676.18","Metalloenzyme superfamily","NODE_3947_length_5870_cov_12.7","D10","FUC","FUC_D10",6503397
"K15633","Energy metabolism","L1EGH020933","NODE_2603_length_5819_cov_13.819396||full_12","NODE_2603_length_5819_cov_13.819396||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","PF01676.18","Metalloenzyme superfamily","NODE_2603_length_5819_cov_13.8","D0","FUC","FUC_D0",11806630
"K15633","Amino acid metabolism","L1EGH020944","NODE_3003_length_5773_cov_10.843127||full_12","NODE_3003_length_5773_cov_10.843127||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","PF01676.18","Metalloenzyme superfamily","NODE_3003_length_5773_cov_10.8","D14","FUC","FUC_D14",8504684
"K15633","Amino acid metabolism","L1EHE1100153","NODE_4225_length_2639_cov_6.051084||full_1","NODE_4225_length_2639_cov_6.051084||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","","","NODE_4225_length_2639_cov_6.05","D10","HFD","HFD_D10",11193366
"K15633","Amino acid metabolism","L1EGH020934","NODE_2528_length_5796_cov_9.947396||full_12","NODE_2528_length_5796_cov_9.947396||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","PF01676.18","Metalloenzyme superfamily","NODE_2528_length_5796_cov_9.94","D0","FUC","FUC_D0",9033759
"K15633","Amino acid metabolism","L1EGH020935","NODE_2394_length_5892_cov_64.168237||full_1","NODE_2394_length_5892_cov_64.168237||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","PF01676.18","Metalloenzyme superfamily","NODE_2394_length_5892_cov_64.1","D0","FUC","FUC_D0",6954542
"K15633","Amino acid metabolism","L1EGH020945","NODE_1474_length_5795_cov_17.705052||full_1","NODE_1474_length_5795_cov_17.705052||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","","","NODE_1474_length_5795_cov_17.7","D14","FUC","FUC_D14",8434433
"K15633","Amino acid metabolism","L1HGH010564","NODE_4588_length_2639_cov_4.458204||full_4","NODE_4588_length_2639_cov_4.458204||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","","","NODE_4588_length_2639_cov_4.45","D10","CON","CON_D10",13862529
"K15633","Amino acid metabolism","L1HGH010568","NODE_3307_length_5818_cov_11.581294||full_12","NODE_3307_length_5818_cov_11.581294||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","PF01676.18","Metalloenzyme superfamily","NODE_3307_length_5818_cov_11.5","D14","CON","CON_D14",4271223
"K15633","Amino acid metabolism","L1EGH020951","NODE_2024_length_5783_cov_11.822800||full_12","NODE_2024_length_5783_cov_11.822800||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","","","NODE_2024_length_5783_cov_11.8","D18","FUC","FUC_D18",5400186
"K15633","Amino acid metabolism","L1EGH020941","NODE_3947_length_5870_cov_12.734136||full_1","NODE_3947_length_5870_cov_12.734136||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","PF01676.18","Metalloenzyme superfamily","NODE_3947_length_5870_cov_12.7","D10","FUC","FUC_D10",6503397
"K15633","Amino acid metabolism","L1EGH020933","NODE_2603_length_5819_cov_13.819396||full_12","NODE_2603_length_5819_cov_13.819396||full","gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","PF01676.18","Metalloenzyme superfamily","NODE_2603_length_5819_cov_13.8","D0","FUC","FUC_D0",11806630
"K16870","Glycan biosynthesis and metabolism","L1EGH020937","NODE_3415_length_3990_cov_3.710546||full_2","NODE_3415_length_3990_cov_3.710546||full","wbbL; N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase [EC:2.4.1.289]","","","NODE_3415_length_3990_cov_3.71","D10","FUC","FUC_D10",5160896
"K17103","Lipid metabolism","L1EGH020945","NODE_84_length_28533_cov_13.719081||full_8","NODE_84_length_28533_cov_13.719081||full","CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]","","","NODE_84_length_28533_cov_13.71","D14","FUC","FUC_D14",8434433
"K17103","Lipid metabolism","L1EGH020951","NODE_102_length_25388_cov_24.591797||full_5","NODE_102_length_25388_cov_24.591797||full","CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]","","","NODE_102_length_25388_cov_24.5","D18","FUC","FUC_D18",5400186
"K17103","Lipid metabolism","L1EHE1100151","NODE_145_length_15862_cov_4.726450||full_4","NODE_145_length_15862_cov_4.726450||full","CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]","","","NODE_145_length_15862_cov_4.72","D10","HFD","HFD_D10",7766878
"K17103","Lipid metabolism","L1HGH010568","NODE_234_length_25472_cov_14.413621||full_5","NODE_234_length_25472_cov_14.413621||full","CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]","","","NODE_234_length_25472_cov_14.4","D14","CON","CON_D14",4271223
"K17103","Lipid metabolism","L1EGH020944","NODE_191_length_27456_cov_36.879201||full_6","NODE_191_length_27456_cov_36.879201||full","CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]","","","NODE_191_length_27456_cov_36.8","D14","FUC","FUC_D14",8504684
"K17103","Lipid metabolism","L1HGH010573","NODE_200_length_28464_cov_78.282411||full_8","NODE_200_length_28464_cov_78.282411||full","CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]","","","NODE_200_length_28464_cov_78.2","D18","CON","CON_D18",9970469
"K17103","Amino acid metabolism","L1EGH020945","NODE_84_length_28533_cov_13.719081||full_8","NODE_84_length_28533_cov_13.719081||full","CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]","","","NODE_84_length_28533_cov_13.71","D14","FUC","FUC_D14",8434433
"K17103","Amino acid metabolism","L1EGH020951","NODE_102_length_25388_cov_24.591797||full_5","NODE_102_length_25388_cov_24.591797||full","CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]","","","NODE_102_length_25388_cov_24.5","D18","FUC","FUC_D18",5400186
"K17103","Amino acid metabolism","L1EHE1100151","NODE_145_length_15862_cov_4.726450||full_4","NODE_145_length_15862_cov_4.726450||full","CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]","","","NODE_145_length_15862_cov_4.72","D10","HFD","HFD_D10",7766878
"K17103","Amino acid metabolism","L1HGH010568","NODE_234_length_25472_cov_14.413621||full_5","NODE_234_length_25472_cov_14.413621||full","CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]","","","NODE_234_length_25472_cov_14.4","D14","CON","CON_D14",4271223
"K17103","Amino acid metabolism","L1EGH020944","NODE_191_length_27456_cov_36.879201||full_6","NODE_191_length_27456_cov_36.879201||full","CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]","","","NODE_191_length_27456_cov_36.8","D14","FUC","FUC_D14",8504684
"K17103","Amino acid metabolism","L1HGH010573","NODE_200_length_28464_cov_78.282411||full_8","NODE_200_length_28464_cov_78.282411||full","CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]","","","NODE_200_length_28464_cov_78.2","D18","CON","CON_D18",9970469
"K17398","Amino acid metabolism","L1HGH010565","NODE_501_length_14131_cov_42.054774||full_23","NODE_501_length_14131_cov_42.054774||full","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","PF00145.17","C-5 cytosine-specific DNA methylase","NODE_501_length_14131_cov_42.0","D10","CON","CON_D10",12598477
"K17398","Amino acid metabolism","L1HGH010558","NODE_4743_length_2363_cov_4.674610||full_1","NODE_4743_length_2363_cov_4.674610||full","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","","","NODE_4743_length_2363_cov_4.67","D0","CON","CON_D0",2217375
"K17398","Amino acid metabolism","L1HGH010576","NODE_15716_length_1585_cov_3.678431||full_4","NODE_15716_length_1585_cov_3.678431||full","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","PF00145.17","C-5 cytosine-specific DNA methylase","NODE_15716_length_1585_cov_3.6","D18","CON","CON_D18",1348974
"K17398","Amino acid metabolism","L1HGH010561","NODE_17848_length_2233_cov_4.929293||full_1","NODE_17848_length_2233_cov_4.929293||full","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","","","NODE_17848_length_2233_cov_4.9","D0","CON","CON_D0",5555870
"K17398","Amino acid metabolism","L1HGH010573","NODE_3090_length_7595_cov_11.983820||full_2","NODE_3090_length_7595_cov_11.983820||full","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","","","NODE_3090_length_7595_cov_11.9","D18","CON","CON_D18",9970469
"K17398","Amino acid metabolism","L1HGH010560","NODE_251_length_14129_cov_25.029061||full_1","NODE_251_length_14129_cov_25.029061||full","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","PF00145.17","C-5 cytosine-specific DNA methylase","NODE_251_length_14129_cov_25.0","D0","CON","CON_D0",5077775
"K17398","Amino acid metabolism","L1HGH010576","NODE_1895_length_7398_cov_7.278497||full_5","NODE_1895_length_7398_cov_7.278497||full","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","PF00145.17","C-5 cytosine-specific DNA methylase","NODE_1895_length_7398_cov_7.27","D18","CON","CON_D18",1348974
"K17398","Amino acid metabolism","L1EHE1100145","NODE_8_length_50215_cov_44.374681||full_1 1-33607/49485_2","NODE_8_length_50215_cov_44.374681||full_1 1-33607/49485","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","PF00145.17","C-5 cytosine-specific DNA methylase","NODE_8_length_50215_cov_44.374","D0","HFD","HFD_D0",12059949
"K17398","Amino acid metabolism","L1EHE1100145","NODE_2004_length_3417_cov_7.928911||full_2","NODE_2004_length_3417_cov_7.928911||full","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","PF00145.17","C-5 cytosine-specific DNA methylase","NODE_2004_length_3417_cov_7.92","D0","HFD","HFD_D0",12059949
"K17398","Amino acid metabolism","L1EHE1100149","NODE_1276_length_7386_cov_5.143637||full_14","NODE_1276_length_7386_cov_5.143637||full","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","PF00145.17","C-5 cytosine-specific DNA methylase","NODE_1276_length_7386_cov_5.14","D10","HFD","HFD_D10",7600927
"K17398","Amino acid metabolism","L1HGH010577","NODE_2268_length_8488_cov_8.757856||full_1","NODE_2268_length_8488_cov_8.757856||full","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","PF00145.17","C-5 cytosine-specific DNA methylase","NODE_2268_length_8488_cov_8.75","D18","CON","CON_D18",7933325
"K17398","Amino acid metabolism","L1EHE1100158","NODE_1122_length_6744_cov_9.151592||full_1","NODE_1122_length_6744_cov_9.151592||full","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","PF00145.17","C-5 cytosine-specific DNA methylase","NODE_1122_length_6744_cov_9.15","D18","HFD","HFD_D18",5825360
"K17398","Amino acid metabolism","L1EGH020938","NODE_7739_length_2343_cov_3.644231||full_3","NODE_7739_length_2343_cov_3.644231||full","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","","","NODE_7739_length_2343_cov_3.64","D10","FUC","FUC_D10",3904971
"K17398","Amino acid metabolism","L1HGH010566","NODE_34_length_35923_cov_19.077283||full_47","NODE_34_length_35923_cov_19.077283||full","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","PF00145.17","C-5 cytosine-specific DNA methylase","NODE_34_length_35923_cov_19.07","D10","CON","CON_D10",14405965
"K17398","Amino acid metabolism","L1EGH020933","NODE_8068_length_2371_cov_5.816062||full_3","NODE_8068_length_2371_cov_5.816062||full","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","PF00145.17","C-5 cytosine-specific DNA methylase","NODE_8068_length_2371_cov_5.81","D0","FUC","FUC_D0",11806630
"K17398","Amino acid metabolism","L1EGH020933","NODE_2710_length_5651_cov_7.439242||full_1","NODE_2710_length_5651_cov_7.439242||full","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","PF00145.17","C-5 cytosine-specific DNA methylase","NODE_2710_length_5651_cov_7.43","D0","FUC","FUC_D0",11806630
"K17398","Amino acid metabolism","L1HGH010571","NODE_759_length_8377_cov_46.123288||full_1","NODE_759_length_8377_cov_46.123288||full","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]","PF00145.17","C-5 cytosine-specific DNA methylase","NODE_759_length_8377_cov_46.12","D14","CON","CON_D14",2848358
